"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
2850722																																																															0	0	16691	0	0	10316	0	10316	0		0	8902573	0	0	0	0	0	0	175267	0	0	0	0	0	0	17729	157538	1735162	5305255	1675064	0	0	0	0	0	0	0				0	0	0	0	0	0				0	0														8420989				0	0	0	0							0	8875566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		
2850768																																																															0	0	11909		0			19048	11237		0	227118	48	0	0	77252	423	22102	15825	840	0	699	4596	30032	40474	31064	4207	8000	19246	85321	2079				0	5					2028	8568	57192	39497						16	0														26704				16		0	7							0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF		
2855866																																																																3002	7723		3577			49062	1002		3395	294610	571	1170	0	20723	491		72508	2595	2067	3435	6451	3825	2349	47313	20667	40060	73354	78549	10714				0	49					762	15129	67412	73877							0														236648				0		7893	109								751													39054			CONF	CONF		
2857600																																																															0	762	24765		0			53877	9206		0	340350	0	0	0	68832	4633		45723	6248	1275	8094	25609	18509	9097	48257	17039	51714	108297	40024	6187				695	7					3641	18148	81447	73704							0														48463				0		0	0								266													367			CONF	CONF		
2858492																																																																30604	40110		40241			28813	26998		357	450137	0	0	0	198403	2816		46348	7210	17881	27822	60758	57971	26502	33227	18792	43168	99689	31247	23778				0	4					0	247	17533	39298							120														177963				0		0	54								21357													3302			CONF	CONF		
2858960																																																															0	0	2052096	0	0	461333	0	461333	1785		0	6085416	0	599796	0	21771	727	1302	838725	62	6789	2294	0	0	10401	4778263	97249	348344	613412	195809	2359	0	0	0	0	2273952	0				0	41255	490511	138575	0	599796				0	0														3420329				158	1043	0	1043							0	0	0	0	0	0	0	158	0	0	0	0	0	0	2572	158	0	CONF	CONF		
2860039																																																																202	363		0			3643	1845		3615	65970	0	0	0	10945	381		4108	81	91	591	1425	6265	2492	3684	252	2564	5891	18725	23909				472	261					2225	3286	28444	8995							0														0				0		0	0								804													489			CONF	CONF		
2860271																																																															1500	0	13605		21			133486	825		0	303493	0	0	7543	3984	594		109831	1334	0	1059	996	0	595	97034	11463	59049	81084	46879	4000				0	13					2414	5231	29637	110428							0													0	47029				86		0	13								88													1654			CONF	CONF	0	
2860459																																																																0	0	0	0	0	0	0	14666		0	299652	0	0	0	81548	1556	12725	24742	1964	3529	7619	3585	18382	45647	14960	4289	57358	105186	36048	0	0	0	0	0	0	0				0	0	0	0	0	0				853	547													0	0				853	0	0	0							0	135210	0	0	0	0	0	0	0	0	0	0	0	0	66672	0	0	CONF	CONF	0	
2861317																																																																9881	1437		2499			16714	3077		0	242906	1	91	0	81747	1160		28621	1132	3135	8201	9305	16587	43387	25507	13630	45619	37817	26492	12062				0	0					6566	18449	35175	56492							0														79199				47		0	25								5235													4359			CONF	CONF		
2867337																																																																54035	784009	0	16342	159922	0	159922	1875		3755	2593992	0	0	876	22349	0	20769	99394	1015	0	844	4768	15079	469	478964	19439	54912	252693	1754497	10884	0	0	0	69	0	0				5590	88080	440954	992954	0	0				0	0														1491248				0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	24058	0	0	CONF	CONF		
2869162																																																															1000	4171	40484		0			98073	6153		10536	530185	0	0	2922	62526	191		94211	940	3649	9529	28201	14019	6188	122408	20600	72505	204017	45322	2540				0	16					426	16643	184506	104941							0														228393				0		0	3								125													391			CONF	CONF		
2871099																																																																8940	6125		54			33773	20952		1862	296328	0	0	0	85915	1715		63814	5650	4323	14997	26504	6039	28401	46928	30314	25874	36559	14488	56250				499	65					23985	19643	29321	48922							0													0	85915				176		0	50								2927													11580			CONF	CONF	0	
2871558																																																															0	0	26617		0			3098	5210		0	178469	0	0	0	31722	497		23385	3443	7083	11245	8687	1264	0	6424	13768	50598	65464	10006	487				0	0					0	850	29807	80503							0														123032				0		0	138								0													27			CONF	CONF		
2873598																																																																0	0		0			8767	1200		0	44701	0	0	0	2320	0		3576	290	0	0	1553	477	0	8674	370	1498	14532	17307	0				0	1939					0	3403	14453	12619							0													0	0				0		0	0								0													0			CONF	CONF	0	
2877345																																																															253	1912	36061	0	0	160381	0	160381	11095		0	617094	0	0	0	53198	1148	5974	256148	6873	238	4596	4110	150	36870	232766	16273	83680	173802	53021	2382	253	0	0	0	1792	0				10037	47325	86858	190372	0	0				0	0													0	149190				0	0	9319	0							0	136	0	0	0	0	0	0	0	0	0	0	0	0	7207	0	0	CONF	CONF	0	
2877484																																																															0	90	511		0			1848	431		0	6895	16	0	0	535	0	0	1388	52	0	0	299	0	184	2407	1302	547	1346	286	390				0	0					400	457	2423	32						0	0														2265				0		0	4							0	0	0	0	0	0	0			0	0		0	0	180	0	0	CONF	CONF		
2877831																																																																10108	3122		3526			13581	588		0	104666	0	0	0	20912	1424		17601	1296	1640	6375	5802	4584	1216	4935	10502	16708	13999	23710	13905				346	0					800	9010	16927	19982							0													0	42158				0		0	0								1317													3023			CONF	CONF	0	
2877840																																																																2791	604		0			39723	0		0	787901	3717	0	39723	180680	0		51020	47443	6971	17288	47554	54704	5676	473403	18695	43981	72384	2373	0				0	0					0	2120	238336	327074							0													0	150922				0		0	0								0													290			CONF	CONF	0	
2880019																																																																0	538		0			15002	1508		0	256059	135	10355	0	4305	11265		42589	2286	1990	29	0	0	0	156142	13065	26217	53524	2501	442				0	3					16616	12983	98441	11471							0													0	5205				95		0	0								580													73127			CONF	CONF	0	
2881445																																																																0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0													0	0				0		0	0								0													0			CONF	CONF	0	
2882983																																																																35514	1712		10388			47631	3849		0	209636	0	0	0	34607	607		36618	935	2977	4669	8467	11605	5861	23832	16755	38499	75806	18730	1004				0	309					3054	4623	16860	44869							0														50983				21		0	64								4553													996			CONF	CONF		
2883971																																																																5459	29375		3478			76424	104		0	240108	0	0	10893	10676	0		72662	1	300	5401	1557	1081	2336	73808	10182	41365	74241	28652	1184				0	3					20664	14888	38889	38589							0													0	240108				10		0	21								0													1538			CONF	CONF	0	
2887399																																																																0	14991		0			40707	11199		0	229267	473	0	0	56068	426		41372	3366	4662	2107	12078	18470	15385	48397	4344	11465	32083	74558	2825				0	0					13151	14728	41173	36953							0													0	96115				323		0	32								268													44			CONF	CONF	0	
2889227																																																															0	0	0		0			1819	0		0	87644	0	0	0	3705	972		51012	0	3621	0	0	84	0	64290	8607	0	7544	0	0				0	25					18291	33060	7037	12456							0													0	0				0		20	6097								0													4162			CONF	CONF	0	
2897633																																																															0	1142	6929		0			13508	1479		530	144728	0	0	0	62712	2254		12723	1074	2784	2727	6315	22060	27499	6971	10637	9794	7258	20837	26493				0	295					6238	6476	13743	22684							0														10127				0		0	226								1648													4864			CONF	CONF		
2901558																																																																0	0		0			428	227		0	15089	40	0	0	2203	250	241	4834	241	794	1019	150	0	0	2285	3042	4372	3222	0	4				0	4					0	0	9436	2553						0	0														6195				0		0	0							0	18	0	0	0	0	0			0	0		0	0	10	0	0	CONF	CONF		
2903123																																																															0	1130	20430	0	0	68089	0	68089	15689		0	437508	610	0	0	62510	1596	4593	21783	5365	658	2411	8317	32345	13414	71028	4358	27748	81183	157755	33136	0	0	0	735	293	0				2904	17918	111163	131614	0	0				79	0														288183				173	0	1212	0							0	0	0	0	0	0	0	89	0	5	0	0	0	5	2835	89	0	CONF	CONF		
2905761																																																																0	2258		0			10827	988		0	43787	44	0	0	7442	504		11822	585	716	831	1664	3402	244	5697	8360	3808	4549	13094	881				0	0					730	1892	11288	7897							0														2559				0		0	0								0													5			CONF	CONF		
2907019																																																															0	8737	27517		1178			26932	448		0	234958	0	36813	0	40134	2928		23719	7119	3562	2359	5610	18094	3390	17359	11708	19709	31164	106676	7652				0	34					4364	4492	28821	46125							0														15619				0		207	1166								2450													2612			CONF	CONF		
2907439																																																																0	194532	0	0	6747	0	6747	2474		0	471995	0	0	0	13926	60	6793	28810	1609	0	2058	775	9484	0	60850	9875	87986	100937	144578	53842	0	0	0	0	1	0				10209	2894	29313	204698	0	0				0	0														451133				0	7	0	7							0	0	0	0	0	0	0	0	0	0	0	0	0	0	7134	0	0	CONF	CONF		
2909330																																																																0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
2912750																																																															0	0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
2913702																																																																1641	4805	0	177	45543	0	45543	4127		439	254959	0	0	0	58988	1590	32683	56982	942	4018	8486	10767	14542	20136	38988	28502	30943	66045	29197	2216	0	0	0	0	7	0				10533	16310	56943	47994	0	0				0	0													0	92034				3252	15	0	15							0	4159	0	0	0	1156	2096	0	0	0	0	0	0	0	1688	0	39	CONF	CONF	0	
2914268																																																															0	0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
2914727																																																															0	46124	1394		34882			26655	3855		500	199072	0	0	0	35153	807		86715	7865	5165	14056	6264	1332	451	72494	29005	42929	6597	8859	46				0	0					2463	6372	21311	11199							0														117075				1030		0	412								4478													3467			CONF	CONF		
2915461																																																															0	674	43767		0			89820	30923		0	1037344	0	5914	1045	281250	17355		124538	14652	4588	21462	56788	36232	147528	125168	89900	118750	168754	224013	26879				0	349					69997	56868	286418	150977							0														454029				54		0	1								313													2718			CONF	CONF		
2916534																																																																0	103459		0			0	5801		0	241995	0	0	0	79897	0		25640	0	18918	21602	28273	3072	8032	21696	17917	46593	52160	22850	839				0	375					0	2376	0	21617							0														94672				0		0	0								0													28470			CONF	CONF		
2916963																																																															0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0				0	0													0	0				0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	
2917184																																																																1191	3385		0			4252	3927		0	96821	0	0	0	9413	559		11284	0	690	2874	5515	333	0	11705	3247	21942	39644	7925	2945				0	3					4441	9791	27791	31932							0														24422				188		0	4								117													15			CONF	CONF		
2917317																																																																0	2374907	0	0	2125584	0	2125584	941		0	15364582	36000	139518	0	4540314	139	3671885	2178919	570493	498588	627943	2329326	400619	46654	7066970	480184	1544486	922481	753161	3383	0	0	0	0	0	73318				559940	2363236	87116	2390647	0	139518				0	20388													1920798	8198356				0	0	176750	0							0	564903	0	0	0	0	0	0	0	0	0	0	0	0	76587	0	0	CONF	CONF	4652	
2919423																																																															0	0	3922		0			21467	0		0	111828	710	0	0	3828	82		18013	0	211	0	113	3109	396	10642	7174	655	4281	45595	40363				0	0					1400	3678	23739	54409							0														60602				0		0	13								0													0			CONF	CONF		
2919898																																																																5890	51241	0	516	52325	0	52325	23921		0	469259	0	0	0	107170	3673	3738	112613	5810	20246	15830	57449	5547	1082	62185	63478	62093	158932	9240	5880	0	0	0	0	35	0				34353	55388	40996	88547	0	0				83	0													0	107170				402	0	0	0							0	3088	0	319	0	0	0	0	0	0	0	0	0	0	2116	0	0	CONF	CONF	0	
2920287																																																															0	901	3123		14			6313	1458		0	116459	0	0	0	54493	451		23782	815	4621	775	492	3487	44061	5308	13038	5123	3532	6891	27274				0	43					9448	5828	13784	18807							0													0	0				1005		0	42								907													847			CONF	CONF	0	
2920773																																																															0	1026	30277		0			34552	75679		2023	591433	0	0	15364	248413	10577		42044	10050	10071	13309	31991	27201	155356	159009	9159	29024	92539	40636	9474				0	57					26605	31959	69106	59710							686														407781				3281		0	295								539													615			CONF	CONF		
2921211																																																																4569	337		13			9930	943		0	111319	105	0	0	26293	406		15141	2235	1685	3221	2888	5952	10312	9908	12491	20313	9305	27674	5384				0	213					941	4716	16921	43751							0													0	29520				0		0	0								988													1403			CONF	CONF	0	
2921622																																																																5298	378		334			3853	0		0	60526	0	0	0	25876	571		19607	1935	1373	742	763	7059	13616	12511	5004	2235	3032	5907	5844				0	0					3859	416	6720	3226							0														14386				470		0	0								3948													6047			CONF	CONF		
2921659																																																																0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
2925620																																																																0	3506		0			3723	4449		0	177744	0	0	0	15819	1662		10662	0	1220	2524	1184	10362	528	15682	3232	9373	23617	98883	10727				0	39					0	5443	64844	75336							0														129480				1629		2755	74								23													71			CONF	CONF		
2925666																																																															0	24902	1046914	55525	880	8354065	123395	8477460	1077549		347240	27772616	0	303809	421389	3167296	19824	841290	4364510	116903	91518	118342	315159	513859	1997670	14483446	688088	1819622	3803709	3237000	553184	0	0	0	55955	175250	1936				792046	2756925	3426271	5122127	0	303809				2111	1281													0	13713726				2228	106587	468846	162112							0	20947	0	0	0	108	0	9	0	0	0	0	0	0	326263	9	2356	CONF	CONF	0	
2929392																																																																1751	43394		0			180907	10720		3388	616206	344	0	0	64395	1974		137107	2670	1504	7249	22369	24911	5312	149985	29880	110001	191168	70554	0				0	29					319	4966	189755	112018							0													0	132934				0		0	0								619													2315			CONF	CONF	0	
2938198																																																															7368	0	207929	0	258	1369885	0	1369885	34304		2297	2992337	0	52635	3865	147986	2472	72409	1412586	13568	7617	18875	19567	42832	44885	1520179	881935	162483	210447	62029	4321	0	0	7368	0	795	0				9915	141027	94256	383256	0	52635				2106	173														561296				3961	2638	20000	2638							0	0	0	0	0	1855	0	0	0	0	0	0	0	0	515316	0	0	CONF	CONF		
2938769																																																															0	11519	10375		0			21939	2386		0	160811	0	0	0	53520	814	0	30720	874	5913	9173	26601	10943	0	8166	17204	18703	40374	22837	0				0	10					10748	8512	14312	18770						19	0														71964				19		0	11							0	5104	0	0	0	0	0			0	0		0	0	2791	0	0	CONF	CONF		
2939001																																																															0	0	0		0			11009	2481		0	61999	0	0	0	17162	1152		21640	1963	323	4320	4763	3984	1784	14800	4568	5485	11980	7613	0				0	0					1689	5149	11986	8102							0														37250				0		0	0								1326													1943			CONF	CONF		
2939391																																																															0	2233	631		162			22341	2228		427	93438	0	0	1439	12502	90		24396	644	1781	3597	6212	268	0	14824	11435	22104	23643	8903	0				0	7					8362	783	25179	10458							0														0				0		0	0								5282													2753			CONF	CONF		
2941068																																																																681007	207755	3585	336491	1178042	0	1178042	149976		28784	5988146	0	3624	13842	974093	26452	315443	1062091	9311	62902	127056	213185	318106	239224	1192297	359575	815150	1550806	936748	125460	0	0	0	19825	5887	0				101286	306446	954933	925196	0	3624				0	233														556832				0	45961	8256	49546							0	10528	0	0	0	0	0	0	0	0	0	0	0	0	20019	0	0	CONF	CONF		
2942690																																																															0	0	18930584	8294	0	36947819	0	36947819	58046		850727	74364949	187884	1414675	50405	391670	280	35616	22964234	30274	36885	108773	163152	34405	15349	27511168	9090216	14482018	18813869	3956917	124507	0	0	0	0	125459	3374				6196	1534024	1879552	11447372	0	1414675				0	2514														14156422				354218	47863	845931	56157							0	0	0	3300	220700	0	103268	24312	0	2638	0	0	0	2638	64341	24312	0	CONF	CONF		
2943615																																																															0	4198	1793		0			22427	0		0	328375	131	0	0	51022	1511		121081	3981	9921	19543	16595	982	0	68255	88176	71880	21496	24711	1784				0	2					41724	44556	112209	39620							0													0	40869				5815		0	65								3279													6100			CONF	CONF	0	
2947556																																																																0	327		0			12891	0		0	66259	0	0	0	0	0		65932	0	0	0	0	0	0	65932	0	0	0	327	0				4476	34765					0	0	0	0							0														0				0		0	0								0													13800			CONF	CONF		
2948058																																																															0	7223	33264		0			126598	14771		343	676401	0	0	4311	177594	2181		117166	7983	3046	8689	26554	19960	111040	146527	38892	69397	148114	95168	674				0	6226					23514	60836	100730	114053							0														256753				0		424	3495								607													4542			CONF	CONF		
2948423																																																																14005	761		15927			35202	2641		0	165164	0	0	361	44830	181		19919	674	3221	8364	590	9372	22608	14462	28643	20186	17632	21329	17910				0	7					3595	821	7253	29607							0														165164				0		0	0								5376													4958			CONF	CONF		
2949970																																																																0	353		0			1863	5359		0	83653	0	0	0	60356	3506		2367	0	0	1713	1743	1740	55161	1084	1664	3040	8634	4872	3854				0	0					1970	1810	4340	3533							0														17648				0		0	0								408													155			CONF	CONF		
2953418																																																															0	283	67854		0			5918	7482		0	437682	0	0	0	33894	0	32331	20405	917	2006	10401	10923	9647	0	8677	8807	53764	278384	46697	7460				0	0					0	6687	117337	176864						0	0														179163				0		0	0							0	0	0	0	0	0	0			0	0		0	0	21363	0	0	CONF	CONF		
2954059																																																																0	432080	0	0	173161	0	173161	44616		0	2820210	0	0	0	525251	7294	347234	237843	14546	23876	27600	67502	73619	317847	299055	89872	261406	249890	362326	1024179	0	0	0	0	6	0				21632	241305	444798	927416	0	0				5750	12													0	1160122				10333	199	0	199							0	64	0	0	1192	2824	278	289	0	0	0	0	0	0	2388	289	730	CONF	CONF	0	
2954497																																																															0	3744	39150		195			7589	447		0	291030	616	0	0	59200	62		18843	35361	3477	3824	12785	2138	1615	45030	8495	58069	115011	5099	13				0	0					5512	45300	35063	95174							0														270326				0		0	5								0													205			CONF	CONF		
2958972																																																																48880	28799		22893			113797	8228		2535	701661	0	0	1191	107986	2171		111682	20328	4839	13319	27324	24839	17193	234865	24564	68615	137136	124733	1951				0	44					4631	42695	141879	165337							0														242999				9609		0	44								6674													5068			CONF	CONF		
2960555																																																																10762	0		20307			9727	0		0	61627	0	0	0	11254	0		28341	3020	468	2918	4392	457	0	29550	3585	5004	5827	4496	1723				0	0					880	0	0	8053							0														0				109		0	0								377													267			CONF	CONF		
2960788																																																																0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
2963266																																																																914	238969	0	0	185429	0	185429	9968		0	1647412	0	0	2295	118044	152	4322	124155	5253	1901	11867	39627	59395	0	337826	22308	218327	609371	341511	25	0	0	0	0	110	0				6705	198348	193860	693893	0	0				0	0													0	485563				0	0	0	0							0	233	0	0	0	0	0	0	0	0	0	0	0	0	787	0	256	CONF	CONF	0	
2963275																																																															0	1191	1206		2123			9860	5498		0	62721	0	0	0	2914	0		12477	194	453	463	933	871	0	10669	3265	4219	20186	20718	616				0	0					2011	887	25138	11479							0														62721				95		0	0								0													414			CONF	CONF		
2963864																																																															0	5394	8431		2141			7128	11173		685	135807	0	0	5081	38523	449		30549	586	1933	5351	12778	17875	0	25612	15563	11153	33095	8843	3018				0	310					13958	10741	9128	24903							0														0				0		0	0								1607													1236			CONF	CONF		
2967796																																																															0	5238	805		141			6058	3608		0	102875	4	0	0	28817	1886	25426	33718	769	2932	5332	17527	2258	0	10563	19454	13646	28665	1301	0				0	259					5618	15671	16412	12882						0	0														0				0		0	0							0	1996	0	0	0	0	0			0	0		0	0	3488	0	0	CONF	CONF		
2970657																																																															6140	0	57323	0	0	450587	0	450587	11575		851	1273112	0	43646	1313	90626	1324	40383	684846	3584	3834	8655	10077	26961	37515	617796	388060	55864	87660	31742	753	0	0	6140	0	541	0				2322	55110	76327	154372	0	43646				545	0														289619				1223	70	10000	70							0	0	0	0	0	678	0	0	0	0	0	0	0	0	312298	0	0	CONF	CONF		
2973041																																																															0	0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
2973386																																																																0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
2980209																																																															0	0	2000	0	0	235000	0	235000	0		0	27219000	0	0	0	0	0	0	9000	0	0	0	0	0	0	24178000	1611000	1297000	36000	73000	1000	0	0	0	26886000	0	0	501000	1000	1000	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25628000				172000	0	0	0	0	0	0	0	0	0	171000	0	0	0	0	0	0	0	0	172000	0	0	0	1000	96000	0	0	CONF	CONF	0	
2986407																																																																237	34941	18717	0	502943	0	502943	23661		0	1503872	0	0	0	331375	4820	37791	54569	6009	1290	4986	3913	66712	247364	262248	32235	178968	368440	303259	25461	0	0	0	0	16334	0				22798	18168	195226	144375	0	0				137	209														435430				599	36	0	18753							0	147288	0	0	0	0	0	0	0	462	0	0	0	455	42953	0	1619	CONF	CONF		
2989006																																																															0	20468	30296		1179			36256	842		0	333264	93	0	0	64003	1900		82923	3088	10769	24907	17971	6658	0	35089	48108	75635	35131	69579	1175				0	128					2646	39235	60031	70326							0														0				760		0	160								2017													3870			CONF	CONF		
2992547																																																																0	0		3351136			182007	0		7856	4132918	0	0	0	0	0		1990634	0	0	0	0	0	0	2001483	0	2123785	0	0	0				591919	0		2426			0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
2997216																																																															0	6915	10255		938			26198	12765		19909	221912	0	0	0	1587	91		25673	0	0	0	157	1430	0	40026	8056	17146	36406	109401	9101				0	95					4921	5031	43995	88893							0														186628				1431		0	0								54													265			CONF	CONF		
2997748																																																																0	0		0			12897	226		0	26160	26	0	0	3425	0		8589	0	0	0	108	1117	2128	7584	4233	848	9288	808	0				0	82					2528	3682	0	2368							0														26160				0		0	844								0													134			CONF	CONF		
2998576																																																															0	100	0		0			682870	0		0	1371808	13378	0	0	780	856		177826	0	12	27	0	0	612	393586	798343	40965	83755	28863	10291				0	0					0	44306	601010	29616							129														500510				2009		0	1299								0													24349			CONF	CONF		
3005097																																																															0	7567	356		5277			3466	545		0	44681	0	0	0	12410	785		14673	221	2202	537	36	1422	7992	4745	10377	3265	3693	3540	6651				0	0					5690	374	3613	2651							0														18258				0		0	163								575													1209			CONF	CONF		
3010363																																																																0	1061		0			18619	4999		3522	98428	533	0	0	9988	2184		9305	52	2419	201	4274	2695	347	12620	4969	15269	32886	20041	3031				0	14					1311	10622	34006	8938							0														16777				404		2900	4								9													784			CONF	CONF		
3015939																																																															0	1384	28426		0			4718	6200		0	208118	255	0	10381	17392	0		60087	96	507	6335	10454	0	0	79272	10727	39006	55300	6676	0				0	40970					0	0	16246	73464							0														0				0		5363	14210								0													0			CONF	CONF		
3016347																																																															0	6748	39438	0	0	216895	0	216895	44643		0	1216308	4940	0	23573	293523	15413	9986	155662	192435	1870	2689	603	12199	82826	654959	8148	32167	147376	75406	7510	0	0	0	0	2	0				49736	74850	77758	226557	0	0				1373	0														112250				1373	0	144974	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	30711	0	0	CONF	CONF		
3017081																																																																0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
3019982																																																															0	0	925	0	0	139284	0	139284	7480		0	667196	344	0	528	67410	578	14032	193754	6842	4067	10966	12626	3084	29825	163513	19332	33570	139449	234445	1143	0	0	0	0	0	0				10167	24462	178970	206650	0	0				0	0														121424				0	0	0	0							0	1006	0	0	0	0	0	0	0	0	0	0	0	0	30608	0	0	CONF	CONF		
3020447																																																																25097	3296		31350			22204	12156		493	179010	294	0	0	13157	2194		70113	485	2842	2046	5329	1848	0	61396	25469	32456	42992	2530	538				0	110					18978	12565	24074	12830							0													24221	175773				0		0	35								414													351			CONF	CONF	13	
3022610																																																															4233	0	6622		0			27883	11987		0	242804	1655	0	0	89220	983		12282	2277	4631	1147	10131	9537	61498	34755	6571	16436	32239	64045	1194				0	423					3332	6140	30431	61491							0														128226				2094		0	1618								0													96			CONF	CONF		
3025929																																																															0	0	389		0			23390	1313		184	57025	0	0	0	8478	0		16295	431	902	2400	3305	819	621	8088	6874	13263	13106	5199	1095				72	36					0	2768	9621	5234							0														0				0		0	20								3698													1822			CONF	CONF		
3027763																																																																468	56837		0			31255	5519		0	322775	484	0	0	94865	370		32136	3076	6784	9432	59870	15217	0	20460	7363	44397	123030	32382	0				0	13					7210	4139	43553	78102							581														168102				0		0	0								51													877			CONF	CONF		
3029253																																																															0	0	0		0			0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0							0														0				0		0	0								0													0			CONF	CONF		
3029589																																																																2581	320230	968	279	469776	0	469776	9623		71994	1579438	0	0	18963	72007	3281	27572	272241	10138	6063	8174	16445	19975	11010	864843	91045	157751	193975	142942	55165	0	0	0	0	1179	0				9983	258452	147887	199261	0	0				0	0														423302				0	5589	3235	6558							0	1934	0	0	0	0	0	0	0	0	0	0	0	0	1178	0	0	CONF	CONF		
3032833																																																															0	117	300		149			1279	1618		0	38705	0	0	1167	8928	375		18225	0	987	1480	4578	280	1603	8368	8870	1901	7680	2215	735				0	7					11628	7111	3740	3196							0													0	10348				0		0	0								82													175			CONF	CONF	0	
3034257																																																															0	14389	0	0	343	32167	0	32167	21515		4355	309865	205	0	0	66563	630	64848	24841	3225	2476	5306	4193	10116	40465	53218	24556	16993	22147	40727	85787	0	0	0	0	0	0				24691	24968	62244	39603	0	0				0	0														69449				0	0	0	0							0	5159	0	0	0	0	0	0	0	0	0	0	0	0	13443	0	0	CONF	CONF		
3034695																																																																0	17507		0			50789	15987		0	403482	1	0	31241	198313	5257		26365	6008	10729	2254	904	32082	141401	58223	17981	11009	14815	41046	56652				0	1					3552	0	93144	332							0														186557				3880		0	29								8922													9650			CONF	CONF		
3039636																																																																0	29988		0			99665	0		0	397775	0	0	0	6272	1482		40199	0	0	2676	3596	0	0	87870	48932	49886	158686	45819	104				0	37					0	4344	153024	102239							0														397775				359		0	0								2													722			CONF	CONF		
