"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RIADG377	
3090833																																																																99	10494		0			73909	6757		0	176379	0	0	0	25814	3266		44291	2787	790	7796	10266	2696	1480	39864	4632	27602	50624	27048	546				0	232					5459	5003	27964	16840							0														86706				0		0	0		100													442			CONF	CONF					
3102893																																																																0	2574		0			32318	0		0	90107	0	0	0	14472	316		20299	666	1594	3762	5844	2607	0	22307	4299	14147	14542	20050	0				0	0					3	1255	26480	12689							0														24369				0		0	0		0													0			CONF	CONF					
3103591																																																															1300	9717	6334		2224			6262	429		0	68255	0	0	0	13552	607	3876	4737	627	1251	1947	5742	3334	592	2953	1701	16205	24482	5251	2758				0	0					201	1054	13565	12075						0	0														22371				0		0	64	0	806	0	0	0	0	0			0	0		0	0	65	0	0	CONF	CONF					
3109043																																																																0	236664	0	0	508352	0	508352	4256		0	2764526	0	0	858	96092	0	46754	477555	16812	25904	26119	17446	5336	3231	601625	151240	856252	676450	330058	15070	0	0	0	0	51	0				107	199105	715310	952270	0	0				2343	0													0	1442802				20176	52319	0	52319	0	0	0	0	0	0	15864	1969	0	0	0	0	0	0	0	1969	0	CONF	CONF				0	
3109146																																																																0	498437	0	0	26531	0	26531	129235		0	3379387	0	0	0	1687002	12594	671598	47332	48891	17907	132520	291019	256516	940149	545006	26971	268491	492387	335088	23600	0	0	0	0	130437	0				19845	85705	123286	665542	0	0				0	0													0	2139954				0	373	0	373	0	265	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	CONF	CONF				0	
3110197																																																																7090	37555		566			96849	66665		312	2078722	2269	0	4131	134555	1213		303987	10075	10561	21240	33102	6225	53172	1034649	53972	191552	161666	323954	179508				0	26					61357	160292	130878	209851							0														458126				3399		0	4375		1459													1167948			CONF	CONF					
3116519																																																															0	0	47860		0			2403	1221		0	358099	0	0	0	25721	1097		25814	851	286	15491	9093	0	0	16325	14533	55337	172707	73368	0				0	0					12039	15488	25964	22066							0													0	196806				177		0	7		203968													265			CONF	CONF				0	
3120646																																																																7280	10094		513			12020	30953		258	241253	0	0	0	41526	2131		48942	11051	2724	7440	8608	2471	8862	54074	27273	39616	43829	30742	2994				0	0					27270	10382	40281	48280							0													0	41524				64		0	906		2466													6893			CONF	CONF				0	
3120897																																																																3681	5781		0			14732	2225		0	90455	0	0	0	19370	778	15004	16981	929	3539	2145	3794	3222	5676	8382	14054	10167	12248	12498	13736				0	0					2209	7578	10277	22294						164	0														32573				164		0	1	0	1302	0	0	0	0	0			0	0		0	0	227	0	0	CONF	CONF					
3122994																																																															0	0	4438		0			47487	27558		0	734657	513	0	0	349669	4961		55805	30116	85730	150248	77993	2738	2844	75722	50081	90462	140178	23827	5120				0	0					68055	31554	102331	88704							0													0	198256				404		0	0		1007													9406			CONF	CONF				0	
3125315																																																															0	138	560		0			13292	2597		187	107118	0	0	0	33935	719		11747	853	1397	1793	4705	9140	15665	9005	4742	9765	21055	18885	8983				39	611					2652	4561	12371	11404							32														0				0		0	0		17867													6185			CONF	CONF					
3125557																																																																862	5223		40923			21526	2914		700	229443	571	0	0	41712	978		19854	325	4018	2880	2837	23295	8111	23476	20440	28491	26489	78368	8400				0	48					11225	9308	9681	64891							0														0				765		0	2815		1301													15907			CONF	CONF					
3128923																																																															5750	18002	348		7088			9921	2054		2365	154710	845	0	0	36060	170		40878	2263	3557	5262	10652	1784	12542	10868	30010	23716	28430	20964	5507				0	0					6172	13150	33492	16523							0														0				0		0	0		1574													2886			CONF	CONF					
3131400																																																															0	0	4323		0			78102	1476		0	305562	1026	186	639	8201	41		64902	170	201	730	615	6484	0	46731	17800	17854	75009	137273	2357				0	5					0	23790	77298	113162							0														102509				0		0	2		2													0			CONF	CONF					
3134399																																																																5433	3050		0			10938	556		0	94077	0	0	0	25093	0		21491	805	2323	5709	8682	5137	2437	11466	6897	16456	22735	11433	0				0	100					2052	10317	6774	29298							0														30462				0		0	2		101													363			CONF	CONF					
3134698																																																																18966	2271		29328			57638	0		903	249478	0	10495	0	17182	23		52871	6583	1199	3860	4229	818	0	124993	4481	50289	36256	8449	2833				0	11					3957	12311	15324	77709							44														1000				0		0	0		2422													938			CONF	CONF					
3138146																																																															0	7360	618985	66682	23	8280904	46876	8327780	550304		1491977	51332028	99244	152521	907244	16210009	3086	353009	10401630	1047693	19317	19593	68648	99312	14892736	26375234	1023874	2066148	2252262	2929213	400090	0	0	0	0	29255	127054				1174715	3481756	1615827	9082773	0	152521				119739	165620														37889115				226208	545680	8068681	612362	0	77	0	0	0	2985	94247	9237	0	0	0	0	0	0	3781	9237	0	CONF	CONF					
3139321																																																															0	2037	6204		522			5924	5562		0	58524	0	0	0	22855	333		7489	499	1805	5887	8084	6580	0	2110	3075	14315	8651	7518	0				0	3					70	1884	6759	5378							0														0				0		0	3		412													578			CONF	CONF					
3140822																																																															0	68383	7235		26537			39615	7410		256	384211	0	0	0	67353	3922		52887	4911	3077	12270	15017	12916	18967	51781	12226	85982	74520	86768	5581				0	436					3011	24528	57719	76024							195														254288				0		0	27		947													808			CONF	CONF					
3141726																																																																13979	84423	0	639	45183	0	45183	24446		4723	1031576	0	0	0	453461	3067	172039	33564	9386	25075	32421	54382	132251	197678	48130	37234	96855	238535	152848	3707	0	0	0	1545	13	0				16964	24444	123983	210302	0	0				579	1098														711834				735	415	0	415	0	9451	0	0	87	0	0	0	0	69	0	0	0	0	14538	0	0	CONF	CONF					
3145797																																																															0	285	28575		0			67740	35673		3069	687384	0	0	6430	196748	14328		68357	24499	23805	40059	47599	49212	9074	203361	30885	84049	129985	40800	300				0	1454					27435	29600	77737	180365							1307														506561				323		0	24240		49													86			CONF	CONF					
3146150	1189885			8175	0	196188	17313		0	0	1676520	0	0			195994	242409	189708	273310	405460	215108	167838	0	0	0	0	94640	0	1670	46661								0	0													556136	385	0	0	340	0	0	0	0	0	168649		0	174262	0	0	196188	17313		3794	0	0	1676520	0	0		182208	423	146113		25061	35788	48063	55260	15505	2531							0	0	94640	0	1670					10885	25778	168144	624391						45	0																			316	7859			0	0	0	0	0	0				0				168649		0	CONF	CONF					
3148613																																																																0	1864		287			5283	6179		0	112481	322	0	0	28145	212		3972	684	2778	209	2760	7612	14102	11735	2678	5570	13685	15278	35712				0	109					6392	4229	28428	29863							0														24297				0		0	21		86													1705			CONF	CONF					
3150205																																																															0	7914	6205		0			28249	1209		0	387383	909	0	0	107007	3560		47143	1475	2857	17108	32507	20142	32918	40856	25278	74282	105096	33667	1978				0	1874					19279	51503	72595	80774							0													0	167359				0		0	2572		1617													3934			CONF	CONF				0	
3150447		0	0	2085000	5000	2159000	0	322000	0	0	40073000	0	2450000	26096000	131000	12972000	13839000	0	5000	104000	24000	0	0	0	0	0	0	0	9275000	0				0	0	0	0	0	0													28713000	1000	0	0	0	0	0	0	0	0	0		0	0	0	5000	2159000	0		322000	0	0	40073000	0	0		26096000	131000	21417000		46000	385000	1891000	4471000	16010000	3284000							0	0	0	0	9275000					0	0	0	0						1000	5000													0						1796000	289000			0	0	0	0	0	0				0				0		0	CONF	CONF				0	
3153233																																																																0	2107		0			142373	960		0	160326	0	0	79693	2087	714		127052	0	2087	0	0	0	0	33783	91182	22907	6644	56	0				0	0					0	2989	320	7797							0														27991				643		0	0		0													979			CONF	CONF					
3153297																																																																40190	16333		6298			44590	3729		0	478261	0	0	0	134634	3067		169834	13410	23446	37971	58361	0	1399	42550	92448	82433	116718	5245	4202				0	4					41802	45397	70683	53885							0													0	78898				79		0	287		9454													7908			CONF	CONF				0	
3158546																																																																13075	131874		0			426316	114142		0	2542564	0	0	13092	804669	8305		390172	17077	26850	47815	137962	549089	22813	263724	244000	476443	430856	268780	1250				0	52644					52825	285194	207160	392036							0													118356	1286762				0		0	617		0													53707			CONF	CONF				1204	
3160978																																																																0	5175		0			9280	14376		0	237560	853	0	0	103160	661		46113	1279	17374	20080	43437	16415	4575	20963	16681	19301	47703	29186	381				0	104					20990	10806	56141	16494							0													26516	83757				0		0	106		663													457			CONF	CONF				265	
3165357																																																																3069	9672		2663			95830	34929		0	597534	0	0	0	78497	150		148178	4654	2161	2760	5443	13095	49606	170132	54380	20186	90444	87508	94879				0	4					74838	56400	131439	91618							0													0	7000				3026		585	1512		5481													10847			CONF	CONF				0	
3166699																																																																12444	30929		0			75650	23742		0	758288	0	0	0	351470	4212	309504	95389	17058	23424	87524	95536	104978	22669	129716	24084	105088	93274	52797	1861				0	46957					96829	9853	17991	12603							280													0	737398				0		0	61010		299													14299			CONF	CONF				0	
3174920																																																															3998	17043	16148		3744			85763	27927		1489	559946	0	0	51719	112056	1448		89718	1693	5403	8285	21247	16566	58645	33514	49312	76753	114790	160834	11280				0	2564					9243	59469	121687	83582							0														97950				0		0	1970		4208													7607			CONF	CONF					
3180136																																																															0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0					0	0	0	0						0	0														0				0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF					
3184228																																																																9727	57906		42239			358450	8743		0	803590	0	27799	0	58084	3705		86650	1416	2921	16423	30440	6884	0	92327	45343	209269	305659	91067	0				0	42					27076	55740	95747	55737							0													0	46555				0		0	117		986													1492			CONF	CONF				0	
3185579																																																																9	9673		1608			15212	2932		636	180068	325	0	0	76339	1536		3125	5911	2567	16577	20078	6706	23786	14943	1859	36083	40802	8997	1362				0	24					580	2141	38739	26530							141														0				933		0	0		3007													1427			CONF	CONF					
3185896																																																															0	1692	0		0			167000	0		0	298506	448	0	22801	19042	310		120866	2944	11893	3146	1059	0	0	100626	5403	66813	87423	17591	1940				0	0					4952	21518	50399	33798							0														0				0		0	0		139													104			CONF	CONF					
3187630																																																															0	0	64057	0	0	1207624	0	1207624	12485		41663	4645044	0	0	0	82555	2269	43827	991786	21318	10346	7949	16199	11430	14819	3722277	12977	219919	92856	120820	280299	0	0	0	0	34	0				19552	401071	881759	360137	0	0				0	1882														2149099				59415	0	1113005	0	0	0	0	0	0	0	0	59415	0	0	0	0	0	0	458833	59415	0	CONF	CONF					
3189063																																																															0	0	302470		0			91182	2926		0	1623082	1100	0	8939	42860	2328		171686	3942	3782	5621	14932	14583	0	211460	47772	228030	385995	705271	1273				0	21298					4248	55390	275510	731342							0														1514168				2629		0	6366		50246													38016			CONF	CONF					
3194692																																																															0	36071	1759	2387	6717	137389	0	137389	13373		214	577345	0	0	97	213826	5187	30	163246	8572	28638	39933	92467	40483	2885	34152	91884	89942	93339	53205	240	0	0	0	2518	0	0				27823	26868	55330	12740	0	0				128	0														47923				582	467	0	2853	0	15394	0	338	0	0	0	22	0	94	0	0	0	94	19283	22	0	CONF	CONF					
3199811																																																																52555	8428		10903			11450	5005		0	229383	0	3783	109	49150	1758		41760	2511	10470	11009	15728	8623	484	25587	36945	23168	48405	30135	15486				0	0					11059	17133	28868	21912							0														97821				342		0	22		5242													2115			CONF	CONF					
3202702																																																																0	1100000	0	0	357000	16000	373000	0		13000	4771000	0	0	206000	0	0	0	158000	0	0	0	0	0	0	828000	91000	399000	1041000	2399000	3000	0	0	0	0	0	0				0	104000	41000	2200000	0	0				0	0														0				0	251000	98000	251000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591000	0	0	CONF	CONF					
3212149		0	633621	11106801	3431	6480677	482104	0	0	0	85616855	0	4853774	28762674	0	42250021	43423248	2559400	6314228	3787393	767026	2885	0	0	0	0	0	261339	0	0				0	1192	30337	1564123	0	0													26672784	258	258	0	0	0	258	0	0	0	36290556		0	633621	1526449	3431	6480677	482104		0	0	0	85616855	0	0		28762674	0	20551614		198562	549189	2055902	4553061	13904427	7472124							0	0	0	261339	0					0	1192	30337	1564123						0	8895													0						2649970	6930382			0	0	0	0	0	0				0				36290556		0	CONF	CONF				0	
3212402																																																															0	356	132558	0	0	174792	0	174792	3622		0	2174298	0	0	6392	396049	0	340917	337394	19718	39983	69129	182948	42269	42002	725989	87734	451245	491420	18131	0	0	0	0	0	1340	0				0	22580	540040	799604	0	0				0	0														1654229				505	105	83771	105	0	19469	0	0	0	192	313	0	0	0	0	0	0	0	12	0	0	CONF	CONF					
3213333																																																															0	29789	637		5061			13734	599		0	110379	0	0	0	13189	96		47243	648	3447	8490	561	42	0	23843	25242	34907	3326	7964	871				0	0					2276	13949	10938	18624							0														0				473		0	0		39													1448			CONF	CONF					
