IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJJ33
98463.0,712.0,0.0,0.0,5749.0,758.0,0.0,686.0,,784.0,,159.0,0.0,,0.0,3006.0,7195.0,691.0,146.0,1526.0,6546.0,10201.0,2390.0,4654.0,189.0,,50.0,,,366.0,779.0,950.0,171.0,80.0,779.0,450.0,3753.0,10.0,10.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,4.0,,433.0,1470.0,,0.0,,0.0,545.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,779.0,2223.0,,,,,3.0,8.0,950.0,0.0,0.0,0.0,390.0
98717.0,64.0,0.0,0.0,1411.0,11.0,3.0,,,0.0,,114.0,0.0,,0.0,1043.0,906.0,45.0,4.0,338.0,1147.0,1949.0,250.0,516.0,32.0,,0.0,49.0,0.0,293.0,-196.0,-196.0,0.0,0.0,-196.0,234.0,1166.0,0.0,7.0,0.0,16.0,0.0,0.0,,,,,,0.0,0.0,,false,0.0,0.0,,154.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,-196.0,,,,,,829.0,94.0,-196.0,0.0,,,0.0
99143.0,92.0,0.0,0.0,2808.0,327.0,29.0,513.0,,622.0,,416.0,0.0,,96.0,1158.0,2706.0,914.0,263.0,870.0,2790.0,3864.0,360.0,1275.0,79.0,,0.0,,,645.0,556.0,755.0,199.0,12.0,556.0,486.0,1026.0,227.0,353.0,,25.0,0.0,0.0,,,,,,0.0,,,false,41.0,306.0,,206.0,20.0,,0.0,,0.0,548.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,556.0,3.0,,,,,496.0,214.0,755.0,0.0,0.0,7.0,75.0
99376.0,8266.0,0.0,0.0,40472.0,14436.0,0.0,0.0,,0.0,,4246.0,0.0,,0.0,24413.0,26182.0,9250.0,925.0,8725.0,25967.0,50595.0,4819.0,15790.0,319.0,,0.0,2827.0,0.0,1452.0,6386.0,7040.0,654.0,0.0,6386.0,9450.0,15091.0,0.0,9445.0,0.0,323.0,25.0,8088.0,0.0,,,,,0.0,0.0,0.0,false,0.0,1495.0,,0.0,735.0,0.0,1707.0,0.0,-6.0,-1489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-3240.0,0.0,0.0,0.0,0.0,,,,,,0.0,6386.0,,34.0,0.0,0.0,891.0,2044.0,1831.0,7040.0,0.0,,,2425.0
99442.0,1705.0,0.0,0.0,7979.0,1195.0,0.0,728.0,,822.0,,933.0,0.0,,0.0,5132.0,5809.0,1459.0,449.0,1608.0,4568.0,10941.0,1377.0,2437.0,94.0,,0.0,,,523.0,2333.0,2600.0,267.0,89.0,2333.0,2798.0,2623.0,907.0,1071.0,,13.0,0.0,0.0,,,,,,0.0,,,false,0.0,541.0,,21.0,618.0,,0.0,,0.0,1010.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2333.0,49.0,,,,,1142.0,1165.0,2600.0,0.0,0.0,0.0,100.0
99536.0,945.0,0.0,0.0,13650.0,670.0,0.0,3.0,,3.0,,30.0,0.0,,0.0,6826.0,10489.0,3308.0,954.0,2370.0,8816.0,17315.0,1505.0,5180.0,210.0,,110.0,,,1181.0,4362.0,4721.0,359.0,0.0,4362.0,6432.0,5905.0,30.0,936.0,,27.0,-2.0,0.0,,,,,,0.0,,,true,2.0,638.0,,157.0,1946.0,,0.0,,0.0,1414.0,0.0,85.0,,,,,,,,,,,,,0.0,,,,,,0.0,4362.0,1.0,,,,,3697.0,1137.0,4721.0,0.0,308.0,634.0,260.0
99853.0,14.0,0.0,0.0,340.0,32.0,31.0,,,0.0,,31.0,0.0,,0.0,125.0,466.0,133.0,125.0,177.0,465.0,591.0,12.0,210.0,11.0,,0.0,,,78.0,133.0,134.0,1.0,0.0,133.0,164.0,70.0,5.0,44.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,74.0,,46.0,131.0,,0.0,,0.0,8.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,133.0,0.0,,,,,16.0,51.0,134.0,0.0,0.0,0.0,0.0
100236.0,307.0,0.0,0.0,4664.0,643.0,209.0,56.0,,60.0,,39.0,0.0,,0.0,743.0,4992.0,498.0,229.0,798.0,2895.0,5735.0,690.0,1745.0,65.0,,0.0,,,352.0,2428.0,2503.0,75.0,5.0,2428.0,1253.0,2637.0,39.0,88.0,,6.0,0.0,0.0,,,,,,0.0,,,true,0.0,71.0,,85.0,42.0,,0.0,,0.0,269.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2428.0,0.0,,,,,232.0,116.0,2503.0,0.0,0.0,0.0,92.0
100357.0,748.0,21.0,0.0,12980.0,1533.0,450.0,2056.0,,2064.0,,423.0,0.0,,0.0,4137.0,10919.0,1791.0,827.0,2034.0,8437.0,15056.0,188.0,5578.0,202.0,,0.0,,,768.0,3924.0,3924.0,0.0,8.0,3924.0,2149.0,7094.0,288.0,741.0,,28.0,0.0,0.0,,,,,,0.0,,,true,0.0,140.0,,0.0,987.0,,0.0,,0.0,954.0,0.0,57.0,,,,,,,,,,,,,0.0,,,,,,0.0,3924.0,281.0,,,,,1481.0,886.0,3924.0,0.0,10.0,0.0,370.0
100562.0,12156.0,0.0,0.0,96308.0,11986.0,0.0,2475.0,,2593.0,,7942.0,177.0,,0.0,30907.0,84510.0,15832.0,5285.0,15638.0,56279.0,115417.0,186.0,34304.0,1178.0,,0.0,7378.0,0.0,5307.0,29180.0,39730.0,10550.0,119.0,29180.0,17618.0,62921.0,896.0,3691.0,87.0,380.0,38.0,261.0,1128.0,,,,,0.0,0.0,0.0,false,0.0,1190.0,,69.0,10355.0,280.0,657.0,0.0,-5.0,8188.0,0.0,1030.0,0.0,0.0,1128.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,29180.0,,1253.0,320.0,523.0,3189.0,4570.0,3112.0,39758.0,-28.0,,,4305.0
100777.0,668.0,395.0,0.0,4612.0,268.0,0.0,0.0,,6.0,,167.0,0.0,,0.0,3026.0,2816.0,586.0,32.0,1061.0,3360.0,5842.0,90.0,1822.0,80.0,,0.0,,,477.0,218.0,254.0,36.0,6.0,218.0,3445.0,826.0,3.0,200.0,,0.0,0.0,0.0,,,,,,0.0,,,false,11.0,56.0,,221.0,752.0,,1.0,,0.0,553.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,218.0,499.0,,,,,875.0,784.0,254.0,0.0,0.0,0.0,183.0
100843.0,374.0,-179.0,0.0,8596.0,963.0,2.0,327.0,,336.0,,814.0,0.0,,0.0,4766.0,6179.0,1054.0,537.0,2077.0,6094.0,10945.0,31.0,3251.0,130.0,,0.0,,,606.0,720.0,810.0,90.0,9.0,720.0,2080.0,4214.0,736.0,661.0,,116.0,0.0,4.0,,,,,,0.0,,,true,0.0,1003.0,,158.0,1228.0,,4.0,,0.0,492.0,0.0,160.0,,,,,,,,,,,,,0.0,,,,,,0.0,720.0,1753.0,,,,,1324.0,654.0,810.0,0.0,11.0,6.0,150.0
101037.0,1255.0,-3.0,0.0,11817.0,751.0,0.0,6.0,,6.0,,630.0,0.0,,0.0,5725.0,9667.0,2638.0,559.0,2036.0,8653.0,15392.0,1043.0,5118.0,219.0,,0.0,,,1499.0,2913.0,3649.0,736.0,0.0,2913.0,5647.0,5192.0,587.0,4.0,,22.0,0.0,0.0,,,,,,0.0,,,false,57.0,164.0,,446.0,1434.0,,0.0,,10.0,1834.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2913.0,1131.0,,,,,2311.0,1024.0,3649.0,0.0,235.0,0.0,0.0
101439.0,41.0,0.0,0.0,3133.0,378.0,0.0,,,145.0,,63.0,0.0,,0.0,495.0,3488.0,498.0,296.0,637.0,1832.0,3983.0,255.0,1046.0,46.0,,0.0,,,149.0,2154.0,2154.0,0.0,31.0,2154.0,1089.0,1136.0,13.0,133.0,,4.0,0.0,0.0,,,,,,0.0,,,true,0.0,385.0,,270.0,258.0,,0.0,,2.0,196.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2154.0,0.0,,,,,195.0,126.0,2154.0,0.0,0.0,4.0,0.0
101671.0,223.0,0.0,0.0,7633.0,1307.0,1.0,0.0,,0.0,,131.0,0.0,,0.0,2114.0,7873.0,1250.0,368.0,2710.0,8412.0,9987.0,98.0,4667.0,195.0,,7.0,233.0,0.0,1035.0,586.0,711.0,125.0,0.0,586.0,3262.0,2901.0,131.0,25.0,0.0,43.0,0.0,11.0,,,,,,0.0,0.0,0.0,false,0.0,163.0,,1281.0,800.0,0.0,47.0,0.0,0.0,657.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,586.0,,,,,,679.0,947.0,711.0,0.0,,,0.0
101738.0,111.0,0.0,0.0,2864.0,529.0,4.0,42.0,,45.0,,398.0,0.0,,0.0,1174.0,2758.0,709.0,545.0,672.0,3097.0,3932.0,164.0,1952.0,123.0,,0.0,,,473.0,368.0,368.0,0.0,4.0,368.0,878.0,519.0,299.0,23.0,,8.0,0.0,0.0,,,,,,0.0,,,true,0.0,893.0,,322.0,172.0,,0.0,,2.0,112.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,368.0,293.0,,,,,557.0,190.0,368.0,0.0,0.0,50.0,2.0
101952.0,150.0,-1.0,0.0,1181.0,251.0,0.0,,,29.0,,199.0,0.0,,0.0,621.0,1045.0,186.0,60.0,354.0,800.0,1666.0,0.0,388.0,20.0,,0.0,,,58.0,429.0,430.0,1.0,0.0,429.0,400.0,414.0,199.0,184.0,,216.0,0.0,0.0,,,,,,0.0,,,true,0.0,87.0,,53.0,17.0,,0.0,,0.0,83.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,429.0,71.0,,,,,100.0,116.0,430.0,0.0,13.0,30.0,0.0
102333.0,25.0,0.0,0.0,500.0,47.0,52.0,,,1.0,,71.0,0.0,,0.0,136.0,574.0,59.0,37.0,381.0,841.0,710.0,0.0,411.0,20.0,,0.0,,,49.0,-150.0,-208.0,-58.0,1.0,-150.0,272.0,134.0,43.0,6.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,46.0,,41.0,46.0,,0.0,,0.0,22.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-150.0,0.0,,,,,86.0,19.0,-208.0,0.0,0.0,0.0,0.0
102342.0,733.0,0.0,0.0,4913.0,602.0,0.0,468.0,,468.0,,148.0,98.0,,0.0,2696.0,3117.0,326.0,46.0,572.0,2328.0,5813.0,355.0,1376.0,51.0,,0.0,,,380.0,1011.0,1059.0,48.0,0.0,1011.0,975.0,2843.0,140.0,100.0,,34.0,0.0,41.0,,,,,,0.0,,,true,0.0,25.0,,67.0,198.0,,33.0,,0.0,206.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1011.0,2.0,,,,,861.0,1000.0,1040.0,19.0,0.0,0.0,75.0
102557.0,107.0,0.0,0.0,1980.0,480.0,56.0,,,0.0,,4.0,0.0,,0.0,1284.0,1008.0,76.0,30.0,322.0,1024.0,2292.0,1.0,544.0,21.0,,0.0,,,158.0,48.0,60.0,12.0,0.0,48.0,506.0,949.0,4.0,4.0,,12.0,12.0,21.0,,,,,,0.0,,,false,0.0,45.0,,236.0,3.0,,0.0,,0.0,13.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,48.0,52.0,,,,,776.0,345.0,60.0,0.0,0.0,0.0,0.0
102874.0,62.0,0.0,0.0,2397.0,119.0,0.0,,,0.0,,3.0,0.0,,0.0,1041.0,1501.0,344.0,38.0,496.0,1608.0,2542.0,58.0,1013.0,42.0,,0.0,315.0,0.0,99.0,174.0,237.0,63.0,0.0,174.0,1437.0,771.0,0.0,1.0,0.0,27.0,0.0,78.0,,,,,,0.0,0.0,,false,0.0,70.0,,19.0,38.0,0.0,117.0,0.0,0.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,174.0,,,,,,598.0,65.0,237.0,0.0,,,0.0
103134.0,6.0,0.0,0.0,624.0,132.0,161.0,51.0,,52.0,,12.0,0.0,,0.0,290.0,658.0,39.0,20.0,193.0,509.0,948.0,9.0,245.0,15.0,,0.0,,,71.0,188.0,188.0,0.0,0.0,188.0,126.0,294.0,12.0,136.0,,4.0,0.0,0.0,,,,,,0.0,,,true,0.0,20.0,,112.0,26.0,,0.0,,0.0,19.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,188.0,0.0,,,,,91.0,57.0,188.0,0.0,0.0,0.0,0.0
104234.0,106.0,0.0,0.0,1111.0,28.0,0.0,,,22.0,,163.0,0.0,,8.0,347.0,1145.0,186.0,35.0,589.0,1119.0,1492.0,33.0,436.0,28.0,,6.0,,,94.0,156.0,182.0,26.0,14.0,156.0,700.0,240.0,163.0,10.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,121.0,,31.0,154.0,,0.0,,0.0,143.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,156.0,38.0,,,,,181.0,6.0,182.0,0.0,0.0,0.0,30.0
104542.0,13.0,0.0,0.0,402.0,9.0,0.0,,,4.0,,97.0,0.0,,0.0,359.0,279.0,44.0,17.0,193.0,377.0,638.0,39.0,156.0,10.0,,0.0,,,28.0,-70.0,-70.0,0.0,0.0,-70.0,229.0,68.0,7.0,11.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,92.0,,100.0,0.0,,0.0,,0.0,27.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-70.0,131.0,,,,,160.0,44.0,-70.0,0.0,0.0,0.0,16.0
104971.0,9.0,0.0,0.0,214.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,96.0,282.0,1.0,1.0,93.0,234.0,378.0,81.0,116.0,6.0,,0.0,,,23.0,36.0,49.0,13.0,0.0,36.0,209.0,4.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,1.0,,50.0,33.0,,0.0,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,0.0,,,,,,0.0,36.0,0.0,,,,,78.0,9.0,49.0,0.0,0.0,0.0,0.0
105026.0,376.0,0.0,0.0,5908.0,553.0,86.0,1.0,,18.0,,181.0,0.0,,0.0,1964.0,5062.0,487.0,100.0,1565.0,3656.0,7026.0,189.0,1770.0,69.0,,0.0,,,321.0,1387.0,1842.0,455.0,17.0,1387.0,3013.0,2068.0,24.0,30.0,,7.0,0.0,0.0,,,,,,0.0,,,false,0.0,256.0,,521.0,134.0,,0.0,,-1.0,388.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1387.0,733.0,,,,,662.0,163.0,1842.0,0.0,0.0,0.0,51.0
105473.0,1314.0,0.0,0.0,14173.0,1184.0,0.0,0.0,,401.0,,49.0,0.0,,1333.0,17469.0,10036.0,2488.0,331.0,2752.0,13764.0,27505.0,8349.0,8696.0,363.0,,182.0,,,2316.0,-1013.0,-1316.0,-303.0,146.0,-1013.0,7086.0,5445.0,49.0,130.0,,222.0,0.0,-1.0,,,,,,0.0,,,false,0.0,57.0,,4712.0,0.0,,0.0,,0.0,688.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-1013.0,8816.0,,,,,4597.0,2430.0,-1315.0,-1.0,137.0,0.0,75.0
105530.0,19.0,9.0,0.0,1632.0,190.0,0.0,,,12.0,,127.0,0.0,,0.0,579.0,1607.0,246.0,73.0,529.0,1445.0,2186.0,125.0,804.0,48.0,,0.0,,,112.0,313.0,393.0,80.0,0.0,313.0,890.0,400.0,50.0,60.0,,5.0,0.0,0.0,,,,,,0.0,,,false,0.0,140.0,,7.0,290.0,,0.0,,0.0,173.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,313.0,0.0,,,,,315.0,185.0,393.0,0.0,0.0,0.0,24.0
106359.0,8347.0,0.0,0.0,27004.0,3273.0,39.0,1.0,,82.0,,621.0,58.0,,2.0,13867.0,17765.0,3653.0,1496.0,3184.0,15994.0,31632.0,398.0,10265.0,339.0,,0.0,2207.0,0.0,2545.0,4094.0,5424.0,1330.0,82.0,4094.0,3992.0,15583.0,244.0,1004.0,0.0,188.0,0.0,0.0,62.0,,,,,0.0,0.0,0.0,false,27.0,4047.0,,8.0,3316.0,0.0,0.0,0.0,0.0,2085.0,0.0,0.0,0.0,8.0,0.0,62.0,0.0,,,,,,,,0.0,,,,,,0.0,4094.0,,784.0,23.0,0.0,690.0,945.0,1364.0,5424.0,0.0,,,0.0
106452.0,993.0,0.0,0.0,6930.0,387.0,0.0,1.0,,109.0,,239.0,0.0,,151.0,1330.0,6592.0,1982.0,173.0,1427.0,5758.0,7922.0,274.0,3716.0,138.0,,15.0,,,556.0,2816.0,2816.0,0.0,108.0,2816.0,866.0,5550.0,239.0,43.0,,21.0,0.0,0.0,,,,,,0.0,,,true,0.0,18.0,,170.0,288.0,,0.0,,-2.0,1659.0,0.0,59.0,,,,,,,,,,,,,0.0,,,,,,0.0,2816.0,215.0,,,,,62.0,2.0,2816.0,0.0,1.0,0.0,0.0
106676.0,4.0,0.0,0.0,980.0,0.0,15.0,,,0.0,,10.0,0.0,,0.0,830.0,242.0,17.0,1.0,184.0,449.0,1072.0,39.0,258.0,8.0,,0.0,,,7.0,16.0,-30.0,-46.0,0.0,16.0,690.0,289.0,10.0,0.0,,17.0,0.0,0.0,,,,,,0.0,,,false,0.0,1.0,,11.0,0.0,,0.0,,0.0,16.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,16.0,238.0,,,,,411.0,177.0,-30.0,0.0,0.0,0.0,-160.0
107244.0,63651.0,0.0,0.0,591941.0,25734.0,0.0,37.0,,45185.0,,13579.0,0.0,,2324.0,260119.0,376934.0,29084.0,5496.0,45776.0,133314.0,637053.0,24606.0,69564.0,2793.0,,631.0,119.0,5046.0,17974.0,175555.0,229781.0,54226.0,225.0,175537.0,14274.0,463257.0,11173.0,3250.0,113.0,946.0,6.0,0.0,0.0,,,,,0.0,410.0,0.0,false,0.0,43491.0,,1751.0,4230.0,0.0,0.0,0.0,453.0,20395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,18.0,175555.0,,3013.0,618.0,427.0,1438.0,136034.0,51388.0,229781.0,0.0,,,42923.0
107570.0,1015.0,0.0,0.0,6103.0,1450.0,0.0,32.0,,32.0,,247.0,0.0,,0.0,3105.0,3658.0,661.0,173.0,998.0,3014.0,6763.0,71.0,1589.0,87.0,,0.0,,,352.0,772.0,805.0,33.0,0.0,772.0,967.0,3454.0,188.0,242.0,,69.0,3.0,36.0,,,,,,0.0,,,false,0.0,200.0,,74.0,199.0,,118.0,,0.0,330.0,0.0,75.0,,,,,,,,,,,,,0.0,,,,,,0.0,772.0,607.0,,,,,817.0,424.0,805.0,0.0,1.0,0.0,500.0
107758.0,165.0,0.0,0.0,814.0,45.0,0.0,78.0,,85.0,,56.0,0.0,,0.0,413.0,484.0,31.0,2.0,145.0,468.0,897.0,21.0,295.0,10.0,,0.0,,,28.0,47.0,47.0,0.0,8.0,47.0,242.0,408.0,43.0,76.0,,6.0,0.0,0.0,,,,,,0.0,,,true,0.0,34.0,,0.0,0.0,,0.0,,0.0,29.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,47.0,43.0,,,,,38.0,91.0,47.0,0.0,0.0,0.0,0.0
108072.0,133.0,0.0,0.0,2140.0,277.0,202.0,,,82.0,,4.0,0.0,,0.0,903.0,1591.0,307.0,35.0,483.0,1350.0,2494.0,1.0,763.0,34.0,,0.0,,,104.0,409.0,508.0,99.0,10.0,409.0,498.0,1119.0,4.0,77.0,,3.0,-7.0,138.0,,,,,,0.0,,,false,0.0,164.0,,144.0,0.0,,1.0,,0.0,140.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,409.0,104.0,,,,,388.0,201.0,508.0,0.0,0.0,0.0,40.0
108269.0,193.0,0.0,0.0,405.0,23.0,0.0,47.0,,65.0,,30.0,0.0,,0.0,267.0,419.0,94.0,20.0,0.0,406.0,686.0,161.0,152.0,11.0,,0.0,,,44.0,107.0,107.0,0.0,18.0,107.0,201.0,76.0,24.0,48.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,40.0,,45.0,45.0,,0.0,,0.0,74.0,0.0,210.0,,,,,,,,,,,,,0.0,,,,,,0.0,107.0,0.0,,,,,15.0,11.0,107.0,0.0,0.0,0.0,0.0
108652.0,385.0,0.0,0.0,420.0,37.0,501.0,,,0.0,,0.0,0.0,,0.0,403.0,631.0,1328.0,5.0,925.0,1700.0,1034.0,2.0,750.0,25.0,,0.0,,,25.0,172.0,229.0,57.0,0.0,172.0,165.0,35.0,0.0,1.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,183.0,,111.0,0.0,,0.0,,0.0,1323.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,172.0,0.0,,,,,5.0,12.0,229.0,0.0,0.0,0.0,30.0
108746.0,27.0,0.0,0.0,412.0,15.0,89.0,110.0,,111.0,,216.0,0.0,,1.0,261.0,527.0,62.0,6.0,73.0,335.0,788.0,21.0,201.0,11.0,,0.0,,,61.0,234.0,254.0,20.0,0.0,234.0,95.0,170.0,63.0,16.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,21.0,,32.0,18.0,,0.0,,0.0,8.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,234.0,0.0,,,,,186.0,32.0,254.0,0.0,6.0,41.0,0.0
108951.0,269.0,-143.0,0.0,7487.0,2237.0,333.0,934.0,,1088.0,,757.0,0.0,,0.0,5372.0,3913.0,862.0,129.0,1253.0,3945.0,9285.0,2.0,2197.0,80.0,,0.0,,,495.0,458.0,487.0,29.0,17.0,458.0,1068.0,2992.0,689.0,2185.0,,127.0,0.0,234.0,,,,,,0.0,,,true,5.0,97.0,,206.0,373.0,,0.0,,-15.0,514.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,458.0,1209.0,,,,,773.0,936.0,487.0,0.0,0.0,0.0,200.0
109136.0,158.0,0.0,0.0,3867.0,202.0,0.0,0.0,,0.0,,489.0,0.0,,0.0,1808.0,4204.0,288.0,51.0,887.0,2615.0,6012.0,617.0,1532.0,52.0,,0.0,,,196.0,1406.0,1765.0,359.0,0.0,1406.0,977.0,2651.0,489.0,4.0,,18.0,0.0,0.0,,,,,,0.0,,,false,0.0,37.0,,509.0,512.0,,0.0,,0.0,237.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1406.0,27.0,,,,,527.0,1092.0,1765.0,0.0,0.0,0.0,112.0
109154.0,177.0,0.0,0.0,1658.0,143.0,0.0,,,67.0,,92.0,0.0,,0.0,898.0,989.0,67.0,22.0,293.0,681.0,1887.0,45.0,325.0,11.0,,410.0,,,63.0,234.0,360.0,126.0,11.0,234.0,773.0,599.0,40.0,1.0,,19.0,0.0,0.0,,,,,,0.0,,,true,0.0,76.0,,4.0,69.0,,0.0,,0.0,45.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,234.0,0.0,,,,,199.0,111.0,360.0,0.0,0.0,0.0,15.0
109453.0,566.0,0.0,0.0,3673.0,478.0,4.0,563.0,,564.0,,90.0,6.0,,0.0,1896.0,2156.0,282.0,36.0,588.0,1857.0,4052.0,66.0,1118.0,41.0,,0.0,,,149.0,484.0,506.0,22.0,1.0,484.0,693.0,1864.0,69.0,37.0,,37.0,0.0,0.0,,,,,,0.0,,,true,4.0,70.0,,15.0,161.0,,0.0,,87.0,148.0,0.0,2.0,,,,,,,,,,,,,0.0,,,,,,0.0,484.0,459.0,,,,,564.0,270.0,506.0,0.0,0.0,11.0,75.0
109574.0,480.0,0.0,0.0,5321.0,515.0,0.0,0.0,,0.0,,138.0,0.0,,0.0,3240.0,3020.0,312.0,128.0,1071.0,3369.0,6260.0,76.0,2008.0,61.0,,0.0,,,290.0,1868.0,2324.0,456.0,0.0,1868.0,2859.0,1898.0,0.0,15.0,,41.0,0.0,0.0,,,,,,0.0,,,false,0.0,49.0,,191.0,493.0,,2.0,,0.0,182.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1868.0,656.0,,,,,913.0,1176.0,-82.0,2406.0,0.0,0.0,45.0
109659.0,1097.0,0.0,0.0,7076.0,672.0,0.0,1.0,,9.0,,7.0,0.0,,0.0,2748.0,4540.0,598.0,288.0,931.0,3946.0,7288.0,65.0,2410.0,79.0,,0.0,,,605.0,838.0,1087.0,249.0,0.0,838.0,1108.0,5240.0,7.0,458.0,,27.0,0.0,3.0,,,,,,0.0,,,false,0.0,47.0,,100.0,13.0,,0.0,,29.0,278.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,838.0,87.0,,,,,795.0,311.0,1087.0,0.0,0.0,0.0,105.0
110413.0,555.0,0.0,0.0,6339.0,2046.0,0.0,212.0,,240.0,,1032.0,1.0,,0.0,1041.0,21754.0,15270.0,179.0,6743.0,13417.0,22795.0,12672.0,5613.0,188.0,,1.0,0.0,0.0,1061.0,23607.0,23607.0,0.0,4.0,23607.0,343.0,3652.0,209.0,240.0,0.0,321.0,0.0,1.0,54.0,,,,,0.0,-59.0,0.0,true,19.0,39.0,,1454.0,976.0,0.0,44.0,0.0,0.0,15051.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,23607.0,,138.0,37.0,1.0,2.0,168.0,77.0,23607.0,0.0,,,0.0
110936.0,3128.0,0.0,0.0,18318.0,271.0,38.0,0.0,,3.0,,53.0,0.0,,0.0,10611.0,26683.0,2998.0,387.0,4629.0,12670.0,37294.0,6613.0,7420.0,247.0,,0.0,,,621.0,12226.0,15949.0,3723.0,0.0,12226.0,13663.0,3930.0,0.0,18.0,,30.0,0.0,0.0,,,,,,0.0,,,false,80.0,371.0,,2238.0,10004.0,,0.0,,0.0,2611.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,12226.0,10.0,,,,,4085.0,3370.0,15981.0,-32.0,0.0,0.0,1030.0
