"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Fully insured, affiliate, retail swe	Not fully insured, affiliate sweep d	Not fully insured, affiliate, retail	Fully insured, non-affiliate sweep d	Fully insured, non-affiliate, retail	Not fully insured, non-affiliate swe	Not fully insured, non-affiliate, re	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
1494914	16978	0	0	670343	405	670344	0	0	19999	0	861369	0	0		81367	287996	5278	669939	861369	0	0	436	19999	19999	59541	204526	2830	0	264067	67606	221390	500	0	185530	289496	0	0	288996	0	0		0		0		0		0	true	148975	520963	11590	276406	14662	2316	
1629903	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
1718188	261862	2	146419	1065461	0	1604692	0	0	0	0	845218	0	26413		110449	209785		1453076	818093	5195	712	6973	0	0	44384	141301	20780	1180	185685	22281	116230	26169	1247	97195	165927	366774	0	138511	0																	
1718469	431031	0	0	79607	0	79607	0	0	171569	0	1111022	0	0		260880	102157	0	79607	1099768	0	11254	0	171569	171569	65342	342412	18503	20846	407754	33654	80959	5659	10459	186223	130731	0	0	114613	11254	0		0		0		0		0	true	0	0	0	102157	42010	389021	
1820979	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
1836701	8374	0	0	62786	0	115645	0	0	28822	0	293416	0	0		45485	104695		115645	241528	0	51888	5583	28822	13546	23457	62940	32259	3523	86397	16000	35084	6333	751	76694	58168	0	0	51084	58276																	
1842065	2452201	26	94932	8863113	0	9275479	0	200298	3940388	0	34354664	0	559303		3079041	25567564	109350	9080547	33561106	99974	33957	50781	3938706	2485839	903181	1979031	1097824	557239	2882212	408649	1076604	98327	214044	1458234	1797624	625132	1682	1485253	0	379860		2534754		2588002		15589		3709026	true	184465	373230	1452220	24018481	2427236	24965	
1863097	55122	0	39670	324149	0	367023	0	0	71530	0	416850	0	9579		82000	116514	9943	324376	346094	2977	61177	4598	71530	20822	46746	61134	37944	44559	21711	21916	23470	8946	501	108383	54833	154793	0	45385	0	0		0		153905		0		153905	true							
1864197	135475	0	209928	1042195	0	1042195	0	0	0	0	570631	0	25747		19679	367306	6850	832267	544884	0	0	3074	0	0	9231	27644	3680	168	36875	3779	20949	2399	0	21044	27127	5130	0	24728	0	0		0		5130		0		5130	true	48027	204851	220867	128132	107952	25399	
1867983	372995	0	0	11996	0	12981	0	0	0	0	3297688	0	49941		245904	2310103	34787	12981	3247747	0	0	14061	0	0	116098	375762	12678	3635	491860	15147	88795	1468	1007	262270	106417	0	0	103942	0	0		0		0		0		0	true	11996	985	1772498	537605	369156	3839	
1872941	26439	0	21770	156425	0	207417	0	0	11717	0	332589	0	42039		32372	203972		185399	281373	248	9177	2094	11717	11717	38382	35530	3554	774	73679	10718	11969	1251	0	45868	23938	108945	0	22687	0																	
1879016	12650	0	4667	21053	0	73439	0	0	0	0	205722	0	17645		43824	31919		68772	176094	0	11983	6600	0	0	13691	104720	9751	2102	118411	3988	25319	1580	0	86440	30887	38274	0	29307	11731																	
1883321	1525343	0	0	718226	0	718226	0	0	0	0	5029636	0	0		211	3502223	0	718226	5029636	0	0	0	0	0	227	557	104	0	784	0	1181	0	0	677	1181	0	0	1181	0	0		0		0		0		0	false							
1885932	21957	0	0	15685	0	25371	0	0	36388	0	1166710	0	0		328091	10115	88980	25371	1058362	0	108348	47257	36388	11249	108125	352909	223604	192173	461034	38841	107216	49297	62474	548721	257828	0	0	146057	108348	0		0		0		0		0	true	5404	4997	6895	3220	18870	3087	
1890525	479913	0	207825	774980	0	774981	0	0	235755	0	1186450	0	165335		341781	30728		567156	1019097	0	2018	12417	235755	189308	164203	278666	63642	11651	442868	63386	83231	10148	882	176381	157647	34260	0	146617	0																	
1892154	17598	0	14436	125068	0	217892	0	0	0	0	200324	0	9515		15115	131679		203456	190065	0	744	1422	0	0	7472	25959	732	843	33431	1869	13171	1000	0	19892	16040	25189	0	15040	0																	
1893049	0	0	0	582000	0	582000	0	0	0	0	21474000	0	0		0	21474000	8738000	582000	21474000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20478000		1578000		0		0		22056000	false							
1917301	523770	0	49753	2428551	0	2451649	0	0	895342	0	3260507	0	281646		83394	2315714	47854	2367864	2978364	34032	497	9966	893620	891618	55160	143395	16108	472	198555	39320	159333	7235	0	131741	205888	555302	1722	198653	0	129170		28903		949814		0		479708	true	104748	10709	343552	1808484	11250	512520	
1918344	29261	5	90212	1943861	0	1943861	0	0	871536	0	3863440	0	278284		816873	930921	10876	1845462	3470818	8182	114338	5516	871536	771762	558531	892249	87092	15459	1450780	508813	837970	3144	0	736459	1349927	672958	0	1346783	0	0		0		465868		0		465868	true	69731	128891	72427	858494	21824	7437	
1929247	2557203	0	2253329	18926289	0	18926289	0	0	778077	248	18387571	0	366275		2112688	11549767	381093	16514945	17652946	158015	368102	136985	729643	689656	998473	1965520	336197	35623	2963993	233615	658102	47767	5304	1223125	944788	2401429	48434	891717	0	0		0		2181933		0		2181933	true	1679600	4092675	3953077	7596690	2297595	259608	
1940747	2038	0	0	226095	13609	226354	0	0	0	0	23729	0	0		1878	4464		210671	23729	2074	0	0	0	0	854	5779	1416	199	6632	0	7019	1162	800	6370	8981	0	0	7019	0																	
1945247	10346	0	0	17244	0	22733	0	0	0	0	23582	0	120		1857	7461		22733	22447	0	1015	0	0	0	585	2889	361	102	3474	502	1337	0	0	2079	1839	0	0	1839	0																	
2002222	42552	0	27008	50779	0	123780	0	0	0	0	161985	0	22479		23805	39868		96772	139506	0	0	1191	0	0	9959	35918	4928	0	45877	2225	19015	7520	0	27001	28760	0	0	21240	0																	
2006024	15800	0	218	126032	69939	249193	0	0	127661	0	577245	4750	5113		193759	128367		179036	413645	0	153737	5408	119656	50484	45439	193616	94573	11253	239048	24931	52647	5686	4932	151122	88196	0	8005	77578	57342																	
2007991	41001	3	27754	65075	0	100688	0	0	10000	0	266799	0	67305		61783	62900		72435	199494	496	0	7991	10000	10000	13078	54284	25652	19933	67362	10637	27189	5730	6395	51164	49951	0	0	37826	0																	
2009605	106528	0	40126	226283	0	722475	0	0	34485	0	847371	0	189960		114451	325926	14052	682349	657162	0	249	5228	34485	14485	70226	131310	23447	1229	201536	53874	133042	1515	275	111761	188706	267569	0	186916	0	0		0		243090		0		243090	true	56776	148880	137183	120464	80065	22716	
2010722	27419	0	4216	108437	0	175825	0	0	4282	0	197616	0	1274		17768	113093		171609	196342	0	0	1609	4282	4282	5959	36482	1594	45	42441	1016	12008	0	0	26312	13024	0	0	13024	0																	
2037185	28876	0	33233	42131	0	87725	0	0	0	0	86972	0	10218		14313	21457		54492	76516	0	238	1125	0	0	6127	18913	1311	468	25040	766	9054	0	0	12507	9820	759	0	9820	0																	
2044811	283781	1	81023	904084	0	1007868	0	0	309824	0	1626230	0	258076		177068	948516	76427	918350	1367905	8494	249	9452	309824	309395	69120	216226	18535	324	285346	27028	58189	4226	285	127137	89728	458228	0	85217	0	16781		0		226407		0		99580	true	86282	85170	62849	654117	8245	275536	
2044820	26680	0	228	44802	0	68586	0	0	6000	0	86653	0	0		10005	29895		68358	86653	0	0	1183	6000	6000	3963	9683	4065	164	13646	3771	8169	264	0	7870	12204	0	0	11940	0																	
2051127	11215	0	8098	60607	0	76811	0	0	131647	0	248490	0	5289		139869	56448		68217	233073	496	10128	2074	131647	75278	23257	77258	58077	17	100515	1504	17713	3000	0	18740	22217	27827	0	19217	10128																	
2059990	2204	0	1477	17175	0	28026	0	0	17202	0	60535	0	2806		22573	14227		26311	55836	238	1893	1584	17202	1202	5612	10131	3605	15249	15743	3707	5800	0	0	12024	9507	5469	0	9507	747																	
2068107	19151	0	7188	191482	0	215581	0	0	95860	0	558292	0	14406		66009	129883		207649	513779	744	30107	704	95860	34304	63923	128658	20447	4060	192581	38113	84956	24630	44472	151078	192171	52382	0	123069	28372																	
2107181	0	0	0	0	0	0	0	0	0	0	15000	0	0		0	15000		0	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
2107341	10712	0	7298	60711	0	61969	0	0	3	0	85899	0	2461		11154	38257		54664	79732	7	3706	1227	3	0	1117	15139	12814	1758	16256	2192	3134	775	0	19674	6101	5000	0	5326	3706																	
2119773	536947	12	71929	1195510	0	1208162	0	0	537270	0	3050471	0	277682		298672	1605178	81937	1122252	2772044	13969	745	22206	519172	515506	151029	433617	45047	3806	584646	110231	155007	8933	676	334827	274847	491083	17818	265238	248	23113		0		615549		0		295297	true	160090	12175	380205	991904	16272	520674	
2121196	300	0	0	222986	0	923295	0	300	230604	0	27729872	0	0		0	27729572	14511251	923295	27729572	0	0	0	196765	196765	0	0	0	0	0	0	0	0	0	0	0	0	33839	0	0	185217		0		28326740		906113		29187466	false							
2122997	0	0	0	0	0	0	0	0	0	0	500	0	0		0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	500	0	0	500	0	0		0		0		0		0	false							
2123930	7169	0	595	19150	0	39726	0	0	0	0	52104	0	295		10112	12759		39131	51809	0	0	1494	0	0	4432	17155	1871	63	21587	800	2600	5255	0	13409	8655	0	0	3400	0																	
2132594	37211	0	54771	154063	0	212745	0	0	0	0	323437	0	107876		40250	141015		155989	215314	1985	247	4552	0	0	38940	55014	4481	671	93903	20006	25766	335	0	58855	46107	82163	0	45772	0																	
2132941	55918	0	26106	110530	0	320443	0	0	0	0	2371438	0	51688		30684	2165743		294088	2319750	249	0	5616	0	0	15060	56679	3156	2120	69224	14829	56751	831	351	46331	72762	109322	0	70748	0																	
2140348	12040	0	96	364442	0	372206	0	0	0	0	53378	0	708		3850	29301		48553	52568	323557	102	1671	0	0	1553	4524	1287	1707	6077	0	1651	252	1063	5221	2966	0	0	1651	0																	
2142155	547254	0	151330	700662	0	759274	0	0	230504	0	1402242	0	262339		77178	689432	3783	513387	735851	94557	404052	435	230504	230504	75322	32860	2498	332	108182	34191	20071	284	0	33833	54546	657070	0	54262	0	0		0		599139		0		599139	true	3178	22572	26527	233975	171315	52579	
2163477	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2164111	8907	0	1037	24648	0	32239	0	0	22735	0	114832	0	4715		21043	24333		31202	108732	0	1385	1039	20986	10253	13101	41302	13988	43	54403	2384	8828	1944	0	47391	13156	11142	1251	11212	0																	
2182786	24000	1000	0	68279000	0	176882000	1869000	0	70893000	16000	186224000	9000	485000		57150000	89619000	11177000	175012000	185714000	0	0	14000	67992000	60213000	17386000	38800000	14555000	2946000	56186000	10371000	9108000	3186000	229000	16537000	22894000	0	2853000	19479000	13092000	5987000	5429000	54350000	35319000	34878000	34878000	0	0	66959000	true	0	104852000	0	89496000	0	24000	
2193616	1489	0	946931	13402908	0	14324478	0	0	10643384	248	22990616	0	175709		1093704	21141269	9053106	13348549	22805436	28998	9223	179858	10464344	10464344	251292	1198206	150674	9593	1449498	81465	127760	26182	2686	516061	238094	13291195	179040	209225	0	18231577		2048559		13806402		0		24816726	true	6622	892358	19567281	1573988	1369	119	
2209553	1943724	0	107188	712644	0	748874	0	0	1857	248	3715809	0	116677		26023	1283976	6321	636728	3593425	4958	5459	3699	1857	1857	122990	155854	11892	136	278844	79225	93306	24426	282	264848	197239	913757	0	172531	0	0		0		913757		0		911900	false							
2218443	21028	0	6251	54450	0	112013	0	0	42408	0	181226	0	32550		73672	32491		103530	148429	2232	247	108	42408	30327	28818	52501	15112	0	81316	15401	15363	512	0	22759	31276	30962	0	30764	1692																	
2232757	43808	0	23312	80820	0	114895	0	0	0	0	100551	0	11927		9578	35191		91583	88254	0	370	1149	0	0	7422	10473	880	77	17895	280	2420	0	0	9273	2700	2557	0	2700	0																	
2233875	2603	0	0	116323	0	130789	0	0	0	0	28391	0	0		3098	1104		130789	28391	0	0	0	0	0	2467	4334	354	32	6801	7561	9936	0	0	4089	17497	0	0	17497	0																	
2236821	26760	0	5796	188057	0	322032	0	0	67572	0	540687	0	3937		114245	200042		210867	536750	105369	0	7089	66054	59632	109506	97782	30925	227	207288	26600	35823	13022	0	124195	75445	90698	1267	62423	81112																	
2239288	897828	0	150642	3113868	0	3136118	0	0	914753	0	5072375	0	190403		360776	2809176	79932	2966577	4877929	18899	4043	33451	911227	909075	271555	566479	47847	2137	838034	185404	277097	13571	1281	527242	477353	1051097	3526	462501	0	4250		8346		909040		0		156347	true	330943	13278	371505	2302962	19917	877911	
2262718	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2265456	0	0	5	11	0	11	0	0	0	0	5928	0	13		1429	3888	0	6	5915	0	0	0	0	0	463	810	526	241	1273	0	0	0	0	611	0	0	0	0	0	0		0		0		0		0	true							
2297998	98986	0	72	101193	0	112486	0	0	0	0	569458	0	0		53165	26628		112414	549640	0	19818	0	0	0	90098	104425	441	0	194523	128411	120469	0	0	141799	248880	0	0	248880	19818																	
2298995	278668	0	12583	701517	0	706873	0	0	265028	0	1462867	0	87382		136757	803822	55184	690818	1374999	3472	486	10867	265028	264528	73038	179800	25654	273	252837	33664	65766	2182	0	142008	101612	204065	0	99430	486	37731		0		161526		0		50401	true	80030	4880	143238	590533	6288	272380	
2304636	28877	6	2728	42425	0	71114	0	0	6258	0	61981	0	153		10840	2007	1251	68132	53616	248	8212	757	6258	1006	1697	13251	11298	290	13920	412	1749	2399	0	15697	4560	14248	0	2161	8212	0		0		12580		0		12580	true							
2305969	26097	0	5560	73811	0	129877	0	0	12249	0	137224	0	183		19026	26816		124069	135546	248	1495	2748	0	0	15708	32783	4379	1081	48490	7433	20305	1923	700	34923	30361	5273	12249	27738	1495																	
2316714	99963	0	2727	95644	0	139071	0	0	28499	0	239171	0	0		30385	25052		135352	239171	992	0	3068	28499	0	16637	42811	8679	24265	59448	8300	13464	0	0	62006	21764	18212	0	21764	0																	
2317672	4853	0	1942	32750	0	49597	0	0	18712	0	158555	0	2472		4391	45729		47655	82983	0	73100	2620	0	0	17634	24974	41771	507	42608	1688	4320	17078	0	80496	23086	10056	1047	6008	46450																	
2325882	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2328137	116194	38	36900	751479	0	751479	0	0	60488	0	830567	0	68943		149170	407341	27337	714541	761624	0	0	11225	60488	20515	44649	150086	50317	2624	194735	9592	48866	898	0	98505	59356	9073	0	58458	0	0		0		3224		0		3224	true	48164	190542	174930	229165	99777	15987	
2328285	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
2329200	14387	0	38304	61732	0	65044	0	0	0	0	171067	0	72114		3400	137572	1447	26492	96225	248	2728	847	0	0	1721	4011	1104	276	5732	3018	8726	252	0	3712	11996	106627	0	11744	0	0		0		0		0		0	false							
2332910	11657	0	0	62404	60	71425	0	0	47816	0	554606	0	0		85013	123937		71323	554606	42	0	0	47816	47816	60635	130747	761	0	191382	65313	161556	0	0	107130	226869	0	0	226869	0																	
2333140	871	0	164	32955	0	34930	0	0	5185	0	84085	0	6236		1077	55922		34766	64406	0	13443	0	5185	5185	4871	13325	4081	1678	18196	264	2819	252	0	22880	3335	16881	0	3082	5656																	
2337335	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
2339599	11017	0	354	77995	0	97384	0	0	102633	248	411508	0	70510		32203	286878		97030	335654	0	5096	3979	102633	99633	21128	52231	7928	13	73359	4887	20946	5458	1022	49097	32313	194428	0	25833	0																	
2339795	299893	0	60386	433551	0	448779	0	0	237827	0	1757915	0	345052		108568	1033422	49439	368194	1412626	20199	237	17360	232618	230168	67116	175594	25375	1873	242710	65317	82142	7183	0	161390	154642	261941	5209	147459	237	103266		0		180162		0		118293	true	74572	8543	166783	579768	15530	284363	
2343167	16563	0	44350	93904	0	124804	0	0	43717	0	319836	0	124257		8616	250465		80420	158994	34	36585	2548	1247	249	9732	13132	3144	901	22864	2601	10349	565	12386	18292	25901	64890	3000	12950	0																	
2344753	51001	0	106174	272219	0	729446	0	0	58700	0	779955	0	71601		43368	403316		621783	708354	1489	0	11393	58700	58700	27347	75580	7420	3956	102912	38555	134076	33111	5593	70935	211335	52923	0	172631	0																	
2353595	541340	5	82493	571718	0	904745	0	0	510	0	1797230	0	28531		166619	1008654		822001	1768666	246	33	23315	0	0	33601	83804	80258	31734	117362	876	6417	9943	603	62778	17839	511	0	7292	0																	
2354985	7639098	2	548110	4929351	0	4929351	0	0	6779379	0	13169452	0	483793		63256	3347843	710790	4368245	10869063	12994	1816596	4343	6779379	6117539	561794	685789	441147	255235	1247583	76356	133683	28507	0	1880709	238546	2078293	0	210039	851734	0		0		5920430		0		1077328	true	333862	32490	190132	2883837	1968668	111706	
2356091	154600	0	97203	108437	0	197607	0	0	8286	0	302525	0	6835		38818	53140		97674	295690	2730	0	2944	0	0	10972	44714	5618	8720	55686	1962	21865	934	0	31206	24761	93009	0	23827	0																	
2358769	44077	657	5893	343099	0	484519	0	0	0	0	329300	0	7458		25651	215238		477969	321842	0	0	1680	0	0	13625	31420	5340	612	44968	11211	6510	1266	0	25347	18987	201640	0	17721	0																	
2362458	0	0	0	2864803	0	2864803	0	0	0	0	0	0	0		0	0	283467	2864803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1666435		1059262		85438		53668		2864803	false							
2371816	13410	0	5	24339	0	44956	0	0	40051	0	204653	0	10944		19089	41218		44951	171361	0	22348	6726	33202	32533	23071	83210	4351	1982	106281	1556	28552	6246	1057	93525	37411	0	6849	30108	39722																	
2372774	438451	1	171720	555460	0	1327938	0	0	32699	0	2450869	0	145396		245752	1453787	97084	1155051	2304167	1166	1306	40172	32699	20488	122796	237548	61986	17368	341383	25023	87782	4039	2089	193946	118933	34384	0	112805	0	0		0		0		0		0	true	64664	771936	958986	379985	395000	36379	
2385514	526376	0	1404391	2058815	0	3982593	0	0	110000	0	2738059	0	111348		338020	1130312	88756	2574728	2626711	3474	0	31533	110000	110000	331391	414990	52071	17566	746381	118270	138753	6144	2186	477999	265353	146406	0	257022	0	0		0		123633		0		123633	true	530736	607516	1052874	0	526376	0	
2390929	245105	0	173146	850283	0	1399370	0	0	0	0	1143639	0	6960		61530	570102	14515	1226224	1135383	0	1296	4406	0	0	79670	111239	4497	1157	190908	64654	66946	0	271	135032	131871	208107	0	131600	0	0		0		0		0		0	false							
2391588	20445	0	918	43607	0	43873	0	0	0	0	131691	0	3480		11773	61527		42955	122646	0	5565	256	0	0	9514	20050	9516	29	29564	2288	8321	0	0	27337	10609	15235	0	10609	5061																	
2396592	68668	0	39086	115663	0	190647	0	0	32024	0	194307	0	19792		19662	15091		150074	156664	1487	17851	0	32024	32024	13683	70372	4528	1851	84055	2273	15448	1087	1307	70772	20115	93138	0	17721	16868																	
2396604	60415	0	13546	86094	0	126638	0	0	11925	0	200192	0	4650		25408	31494		113092	195542	0	0	6958	0	0	14121	34151	12120	656	48272	14723	28238	4274	0	35640	47235	5725	0	42961	0																	
2398701	1362	0	32314	202879	0	203440	0	0	221780	0	597576	3000	101698		31923	113363		168148	327488	2978	165390	960	221780	221780	137971	279715	40499	0	417686	4781	16346	3539	0	426262	24666	377402	0	21127	188048																	
2434113	1088973	2	7361	275403	0	317402	0	0	301466	0	2209748	0	75469		373650	604634		310039	2132626	0	1653	12036	301466	265122	97104	268228	79339	11587	365332	10297	34751	7258	7577	82608	59883	0	0	45048	0																	
2451240	0	0	0	463623	0	463623	0	0	1	0	12431	0	0		0	9957	0	2112	289	461511	12142	0	1	1	1100	1074	0	0	2174	0	300	0	0	2174	300	0	0	300	0	0		0		0		0		0	false							
2465881	78830	0	48677	232301	0	390737	0	0	20060	0	511795	0	51289		117305	101703		342060	460506	0	0	12783	9462	6140	28583	158805	25710	13278	187218	24875	71326	6971	1715	109071	104887	56373	7197	96201	0																	
2467670	20705	0	0	87689	0	137025	0	0	0	0	33824	0	0		234	12666		137025	33824	0	0	0	0	0	36	100	299	18	136	0	0	0	0	219	0	0	0	0	0																	
2471239	1004	0	0	479221	0	479221	0	248	194519	0	3915795	0	39627		608263	2198180	43322	479221	3827273	0	48647	24319	194519	20101	283200	620045	269719	155457	903245	96775	196688	20198	74529	720158	388190	123616	0	293463	50369	0		0		20101		0		0	true	473724	5497	1684611	513569	804	200	
2482824	86780	0	12403	401769	0	427039	0	0	62151	0	1077742	0	103409		117107	347815		414636	968682	0	5651	5784	62151	62151	112739	308038	28691	1619	420777	26773	134873	29861	552	333981	192059	156307	0	161646	6367																	
2483438	7811	0	129	206188	0	272287	0	0	40811	0	400267	0	16689		52085	183408		272158	370588	0	12990	709	40811	0	30591	47612	20509	25638	78203	26397	47223	5190	5887	72265	84697	107257	0	73620	12991																	
2489805	799000	0	0	133907000	0	133907000	0	0	30225000	0	50352000	0	0		26910000	22642000	23494000	133907000	50352000	0	0	0	30225000	18044000	4586000	10141000	8868000	3316000	14727000	0	0	0	0	1000	0	500000	0	0	0	49075000	38999000	16411000	13041000	3446000	3446000	0	0	65605000	true	278000	1004000	18048000	4594000	799000	0	
2490285	7558	292	5394	17708	0	39589	0	0	0	0	45486	11	7485		5338	20965		33903	37990	0	0	152	0	0	4555	7870	41	0	11291	2044	2452	0	0	7128	4496	0	0	4496	0																	
2497181	639529	0	43347	117782	0	117782	0	0	71328	0	1377830	0	176711		147018	376314		71460	1194955	2975	6164	10915	71328	71328	52768	186938	25541	2512	239706	15527	69045	8367	1289	120741	94228	259020	0	84571	3919																	
2502656	0	0	0	0	0	0	0	0	0	0	156976	0	0		119943	0	0	0	156976	0	0	0	0	0	120202	10931	5291	170	68924	6888	9524	3970	0	16651	20382	0	0	16412	0	0		0		0		0		0	false							
2502825	0	0	0	0	0	0	0	0	0	0	500	0	0		0	0		0	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	500	0	0	500	0																	
2505424	45353	0	30163	46161	0	102933	0	0	0	0	161933	0	25058		18185	76405		72770	136875	0	0	956	0	0	6584	18745	3416	149	25329	2930	8351	0	0	10709	11281	0	0	11281	0																	
2505451	19097	0	529	195806	0	244094	0	0	0	0	249590	0	536		25591	116365		243565	249054	0	0	4523	0	0	12800	43313	4701	1279	56113	7131	40123	2637	2145	36501	52036	0	0	47254	0																	
2505460	77418	0	7756	106283	0	159991	0	0	0	0	187622	0	8691		22170	3471		151625	178175	610	756	1214	0	0	16581	44574	7995	904	61155	9095	26529	1055	0	47885	36679	15799	0	33622	0																	
2508751	394853	0	29433	942294	0	949471	0	0	464096	0	2360342	0	230137		158988	1531986	33138	915606	2129708	4432	497	13347	464096	462846	72699	219451	24497	355	292150	39572	71759	4865	305	158014	116501	629346	0	111331	248	76404		0		411668		0		182028	true	73369	5656	172152	1167960	10561	384292	
2515320	109047	0	380	644636	0	644636	0	0	237651	0	471384	0	718		1945	109923		643075	466212	1181	4454	514	237651	235822	176751	70145	3695	0	246896	688	580	556	0	248646	1824	234934	0	1268	3162																	
2529176	8243	0	0	92929	0	92929	0	0	0	0	84499	0	0		18950	30195		92929	84499	0	0	2040	0	0	10234	24153	2099	101	34386	2714	6760	0	0	17637	9474	0	0	9474	0																	
2531562	4952	0	0	8262	0	23530	0	0	0	0	62079	0	0		10599	28863		23530	61341	0	738	1477	0	0	7223	15616	529	241	22839	2520	2134	0	0	13010	4654	0	0	4654	738																	
2531991	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
2533043	1566	0	0	18612	0	22110	0	0	9407	0	52427	240	5519		5151	13014		22110	38586	0	8082	0	9407	9157	9509	13751	1754	250	23260	3555	9028	0	0	20113	12583	303	0	12583	1544																	
2533119	7085	0	2609	36166	0	71013	0	0	0	0	119701	0	457		17246	73350		68404	119244	0	0	1328	0	0	4601	22677	5481	205	26920	2095	3936	271	0	15717	6302	0	0	6031	0																	
2536633	29989	0	15301	51376	0	67497	0	0	1	0	57640	0	3776		8665	8386		52196	53864	0	0	270	1	1	4106	10111	1637	187	14217	822	2403	0	0	7376	3225	0	0	3225	0																	
