"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
114840	51866	51463	1352	0	0	300	0	0	51463	0	0	-649	
114859	7084	7105	90	0	0	0	0	0	7105	0	0	-111	
115146	17338	16167	271	0	1058	158	0	0	16167	0	0	0	
115575	97120	97540	369	0	0	300	0	0	97540	0	0	-489	
116358	5746	5765	193	0	0	184	0	0	5765	0	0	-28	
116554	10301	10880	-2930	0	2362	0	0	0	10880	0	0	-11	
116741	21764	21890	585	0	0	0	0	0	21890	0	0	-711	
117038	20081	19936	471	0	0	180	0	0	19936	0	0	-146	
117074	63518	63429	-1	0	90	0	0	0	63429	0	0	0	
117458	152341	147430	4992	0	0	0	0	0	147430	0	0	-81	
117775	13446	13183	341	0	0	0	0	0	13183	-18	0	-60	
118156	122877	120717	3466	0	0	2431	0	0	120717	0	0	1125	
118660	28497	28529	570	0	0	601	0	0	28529	0	0	-1	
118736	26093	25873	429	0	0	0	0	0	25873	0	0	-209	
119153	27052	26643	1365	0	0	1000	0	0	26643	0	0	44	
119779	147700	147957	741	0	0	1000	0	0	147957	0	0	2	
119872	44302	46181	-1152	0	0	0	0	0	46181	196	0	-923	
120476	8043	8034	9	0	0	0	0	0	8034	0	0	0	
120542	50298	49923	2561	0	0	2200	0	0	49923	0	0	14	
120609	126185	125810	1812	0	0	0	0	0	125810	0	0	-1437	
120953	9953	10296	393	0	0	0	0	0	10296	0	0	-736	
121642	786548	775618	19016	0	0	7200	0	0	775618	1118	0	-2004	
121651	33529	29424	872	0	0	500	0	0	29424	0	0	3733	
121914	37056	37065	497	0	0	139	0	0	37065	0	0	-367	
122153	10020	9819	269	0	0	0	0	0	9819	0	0	-68	
122546	7765	7897	205	0	50	195	0	-18	7879	-94	0	-80	
122854	2718754	2722515	31324	0	0	23400	0	0	2722515	0	0	-11685	
123075	12927	13398	-166	0	0	0	0	0	13398	0	0	-305	
123374	10407	10307	100	0	0	0	0	0	10307	0	0	0	
124344	72600	65239	602	0	7500	382	0	68	65307	0	0	-427	
124830	36841	37475	314	0	0	918	0	0	37475	0	0	-30	
125154	66136	65530	4119	0	0	2500	0	0	65530	0	0	-1013	
125855	121246	121339	9055	0	0	9006	0	0	121339	0	0	-142	
125873	10373	10422	28	0	0	0	0	0	10422	0	0	-77	
126012	25850	26839	610	0	0	132	0	0	26839	0	0	-1467	
126049	12802	12305	618	0	0	0	0	0	12305	0	0	-121	
126375	28518	29023	-493	0	0	0	0	0	29023	0	0	-12	
126553	39452	39707	1192	0	0	1108	0	0	39707	0	0	-339	
126834	94151	104141	3033	0	0	10012	0	0	104141	0	0	-3011	
127055	13773	13896	12	0	0	0	0	0	13896	0	0	-135	
127224	12811	13689	-48	0	0	112	0	0	13689	0	0	-718	
128258	6525	6210	296	0	0	0	0	0	6210	0	0	19	
128904	2815703	2842099	40126	0	0	20000	0	0	2842099	0	0	-46522	
129349	24225	24154	1031	0	0	831	0	0	24154	0	0	-129	
129358	19425	18719	846	0	300	440	0	0	18719	0	0	0	
129732	1129228	1112515	33159	0	0	11500	0	0	1112515	1847	0	-6793	
129853	22037	22156	936	0	0	550	0	0	22156	0	0	-505	
129910	46963	46674	830	0	0	400	0	0	46674	0	0	-141	
130345	24074	19306	1558	0	0	360	0	0	19306	0	0	3570	
130541	765431	763417	16184	0	0	9500	0	0	763417	0	0	-4670	
131436	59018	57926	1940	0	0	250	0	0	57926	0	0	-598	
131717	3421	3479	158	0	0	176	0	0	3479	0	0	-40	
131940	12380	12206	160	0	0	0	0	0	12206	0	0	14	
132107	138475	137906	1644	0	0	0	0	0	137906	0	0	-1075	
132451	13316	13099	206	0	0	0	0	0	13099	0	0	11	
132778	5367	5304	74	0	0	0	0	0	5304	0	0	-11	
132938	8718	8653	231	0	0	75	0	0	8653	0	0	-91	
133579	56764	56419	634	0	0	0	0	0	56419	0	0	-289	
133850	184741	190104	3782	0	0	1700	0	0	190104	0	0	-7445	
133971	124491	124169	464	0	0	0	0	0	124169	0	0	-142	
134156	14323	13917	823	0	0	400	0	0	13917	0	0	-17	
134437	140720	138644	3156	0	0	574	0	0	138644	0	0	-506	
134455	19157	18746	1056	0	0	16	0	0	18746	0	0	-629	
134848	35613	35101	1009	0	0	0	0	0	35101	0	0	-497	
135836	16536	16499	395	0	0	271	0	0	16499	0	0	-87	
135854	11460	11166	846	0	0	400	0	0	11166	0	0	-152	
136048	13408	13599	96	0	0	62	0	0	13599	0	0	-225	
136338	39715	41193	404	0	0	0	0	0	41193	0	0	-1882	
136655	8107	8133	129	0	0	109	0	0	8133	0	0	-46	
137205	242536	242363	1902	0	0	0	0	0	242363	0	0	-1729	
137447	38132	41346	699	0	0	2306	0	0	41346	0	0	-1607	
137456	6850	7143	261	0	0	165	0	0	7143	0	0	-389	
137559	30801	30285	516	0	0	0	0	0	30285	0	0	0	
137643	21516	21204	538	0	0	0	0	0	21204	0	0	-226	
137652	93912	90875	2540	0	497	0	0	0	90875	0	0	0	
137915	1445329	1430056	11290	0	1125	0	0	0	1430056	-60	0	2918	
138051	30887	30289	598	0	0	0	0	0	30289	0	0	0	
138257	1701	2116	144	0	0	0	0	0	2116	0	0	-559	
138556	6973	6977	-13	0	0	37	0	0	6977	0	0	46	
139133	31041	30302	888	0	0	0	0	0	30302	0	0	-149	
139478	84926	84077	2289	0	0	1439	0	0	84077	0	0	-1	
139553	103516	103738	2510	0	0	825	0	0	103738	0	0	-1907	
139656	535009	531272	15865	-7	868	10000	0	0	531272	0	0	-2989	
139740	332702	335422	7253	0	0	6700	0	0	335422	-511	0	-2762	
139843	276184	269342	10985	0	0	0	0	0	269342	0	0	-4143	
140157	76071	74888	1525	0	0	89	0	0	74888	0	0	-253	
140362	269394	262631	7548	0	0	0	0	0	262631	117	0	-902	
140634	-1103	-718	42	0	0	0	0	0	-718	0	0	-427	
141350	9451	7765	836	0	0	0	0	0	7765	0	0	850	
141556	563243	556285	7370	0	0	0	0	0	556285	0	0	-412	
141677	13295	13309	-14	0	0	0	0	0	13309	0	0	0	
141958	21560	22078	311	0	0	513	0	0	22078	0	0	-316	
142049	13446	13821	309	0	0	172	0	0	13821	0	0	-512	
142179	42807	42893	-143	0	0	0	0	0	42893	0	0	57	
142955	79276	79016	643	0	0	0	0	0	79016	0	0	-383	
143372	15421	15275	838	0	0	650	0	0	15275	0	0	-42	
143662	5322449	5367571	131932	0	0	90000	0	0	5367571	3710	0	-90764	
143859	39153	38519	1061	0	0	201	0	0	38519	0	0	-226	
143952	14630	14540	183	0	0	0	0	0	14540	0	0	-93	
144034	58869	58030	1877	0	0	800	0	0	58030	0	0	-238	
144052	58873	57472	1713	0	0	360	0	0	57472	0	0	48	
144155	18509	19199	272	0	0	0	0	0	19199	0	0	-962	
144678	50326	51925	-1084	0	0	0	0	0	51925	0	0	-515	
144856	29500	30054	1011	0	0	1360	0	0	30054	0	0	-205	
144913	65399	68775	410	0	0	2723	0	0	68775	0	0	-1063	
145059	8724	8582	272	0	0	0	0	0	8582	0	0	-130	
145545	79269	80176	832	0	0	800	0	0	80176	0	0	-939	
145554	30960	29792	1126	0	0	30	0	0	29792	0	0	72	
145741	21162	20937	656	0	0	210	0	0	20937	0	0	-221	
145844	55240	53217	1083	0	0	314	0	0	53217	0	0	1254	
146056	5261	5076	163	0	3	0	0	0	5076	0	0	19	
146663	151536	155951	2980	0	0	1394	0	0	155951	0	0	-6001	
147651	7407	7204	203	0	0	0	0	0	7204	0	0	0	
147679	36036	36167	-573	0	0	0	0	0	36167	0	0	442	
147857	17048	16687	504	0	0	255	0	0	16687	0	0	112	
147923	61374	60204	1228	0	0	0	0	0	60204	0	0	-58	
148171	33163	32554	879	0	0	314	0	0	32554	0	0	44	
148238	41663	39832	1962	0	0	0	0	0	39832	0	0	-131	
148340	7610	7434	167	0	0	50	0	0	7434	0	0	59	
148470	29385	29561	-176	0	0	0	0	0	29561	0	0	0	
148715	18341	18274	687	0	0	450	0	0	18274	0	0	-170	
148920	10314	10358	238	0	0	300	0	0	10358	0	0	18	
149150	16700	16645	160	0	0	0	0	0	16645	0	0	-105	
150035	124776	124735	3476	0	0	1709	0	0	124735	0	0	-1726	
150044	92161	91139	1974	0	0	1000	0	0	91139	0	0	48	
150727	76950	76825	2031	0	56	0	0	0	76825	0	0	-1962	
151546	8949	8778	173	0	0	0	0	0	8778	0	0	-2	
151957	100872	94672	1226	0	0	0	0	0	94672	0	0	4974	
152057	20059	19307	986	0	0	0	0	0	19307	0	0	-234	
152253	35879	35989	542	0	0	500	0	0	35989	0	0	-152	
152440	27080	26273	877	0	0	40	0	0	26273	0	0	-30	
153054	52602	50805	2423	0	0	811	0	0	50805	0	0	185	
153353	85047	84989	3163	0	0	0	0	0	84989	0	0	-3105	
154154	107477	105935	4067	0	0	0	0	0	105935	0	0	-2525	
154770	242843	236518	6929	0	0	0	0	0	236518	0	0	-604	
155759	14698	14746	285	0	0	422	0	0	14746	0	0	89	
156457	7728	7469	231	0	0	0	0	0	7469	0	0	28	
156970	18088	17561	406	0	0	0	0	0	17561	0	0	121	
157155	7253	7339	132	0	0	0	0	0	7339	0	0	-218	
157379	12173	12140	33	0	0	0	0	0	12140	0	0	0	
157650	13249	12909	417	0	0	175	0	0	12909	0	0	98	
157744	18946	19058	540	0	0	10	0	0	19058	0	0	-642	
157856	6971	6718	381	0	0	0	0	0	6718	0	0	-128	
158376	30506	30265	241	0	0	0	0	0	30265	0	0	0	
158741	27518	27230	548	0	0	0	0	0	27230	0	0	-260	
159636	432165	427803	13030	0	0	4000	0	0	427803	0	0	-4668	
159645	11766	11643	151	0	0	0	0	0	11643	0	0	-28	
159953	22169	22129	611	0	0	300	0	0	22129	0	0	-271	
159971	197099	195778	1063	0	119	0	0	0	195778	0	0	139	
160360	74750	73286	1833	0	0	400	0	0	73286	-12	0	43	
160454	21708	21457	1058	0	0	700	0	0	21457	0	0	-107	
160959	303403	300535	6669	0	0	4352	0	0	300535	0	0	551	
161273	208438	204636	3950	0	0	0	0	0	204636	0	0	-148	
161602	376517	380213	9376	0	0	12000	0	0	380213	0	0	-1072	
162337	105541	101196	5116	0	0	0	0	0	101196	0	0	-771	
163343	16389	15796	593	0	0	0	0	0	15796	0	0	0	
163549	134623	137088	3567	0	0	3300	0	0	137088	0	0	-2732	
163857	75940	72797	3026	0	0	0	0	0	72797	0	0	117	
164153	10167	9810	553	0	0	0	0	0	9810	0	0	-196	
164331	19468	19944	1105	0	0	420	0	0	19944	0	0	-1161	
164377	15803	16025	-305	0	0	43	0	0	16025	0	0	126	
164957	11522	11396	173	0	0	0	0	0	11396	0	0	-47	
164975	10709	10848	53	0	0	0	0	0	10848	0	0	-192	
165628	2331955	2333070	59576	0	0	50000	0	599	2333669	0	0	-11290	
165758	13323	13097	215	0	0	0	0	0	13097	0	0	11	
166111	39677	39046	666	0	0	0	0	0	39046	0	0	-35	
166531	50492	50173	414	0	0	0	0	0	50173	0	0	-95	
166652	68853	74494	1326	0	0	7000	0	0	74494	0	0	33	
166849	13567	13580	417	0	0	359	0	0	13580	0	0	-71	
167453	21583	21921	342	0	0	256	0	4	21925	0	0	-428	
167752	4266	4232	49	0	0	0	0	0	4232	0	0	-15	
168357	17640	17452	328	0	0	0	0	0	17452	0	0	-140	
168571	31638	32096	20	0	0	0	0	0	32096	0	0	-478	
169354	43028	42710	1990	0	0	0	0	0	42710	0	0	-1672	
169653	467982	459773	3804	0	0	0	0	696	460469	0	0	3709	
169756	68069	70304	6863	0	0	9088	0	0	70304	0	0	-10	
170257	6347	6296	24	0	0	0	0	0	6296	0	0	27	
170275	32914	32824	352	0	0	0	0	0	32824	0	0	-262	
170332	27810	28418	508	0	0	425	0	0	28418	0	0	-691	
171133	14977	16278	-1309	0	0	0	0	0	16278	0	0	8	
171656	12699	12354	621	0	0	165	0	0	12354	0	0	-111	
171759	13340	13603	93	0	0	0	0	0	13603	0	0	-356	
171768	135322	133125	4083	0	0	1000	0	0	133125	0	0	-886	
172251	5495	5969	178	0	0	700	0	0	5969	0	0	48	
172457	29609	29783	591	0	0	788	0	0	29783	0	0	23	
172475	46927	47177	497	0	0	780	0	0	47177	0	0	33	
172859	24515	24247	674	0	0	300	0	0	24247	0	0	-106	
173306	30328	30794	660	0	0	215	0	0	30794	0	0	-911	
173342	4927	6370	385	0	0	1400	0	0	6370	0	0	-428	
173557	28640	27711	596	0	0	140	0	0	27711	0	0	473	
173575	149576	152589	181	0	0	0	0	0	152589	0	0	-3194	
173641	32528	32016	968	0	0	0	0	0	32016	0	0	-456	
173959	10453	10637	178	0	0	48	0	0	10637	0	0	-314	
174321	14125	13934	268	0	0	0	0	0	13934	0	0	-77	
174367	7134	7226	44	0	0	0	0	0	7226	0	0	-136	
174572	952366	956771	-1403	0	0	0	0	0	956771	-687	0	-2315	
175056	33560	33297	2924	0	0	2574	0	0	33297	0	0	-87	
175140	46592	48283	1114	0	40	1500	0	0	48283	0	0	-1345	
175458	3420	3378	51	0	0	0	0	0	3378	0	0	-9	
175609	26862	25292	1192	0	0	0	0	0	25292	0	0	378	
176101	177086	173847	9522	0	0	1299	0	0	173847	0	0	-4984	
176325	26249	25555	941	0	0	0	0	0	25555	0	0	-247	
176437	4782	5048	378	0	0	322	0	0	5048	0	0	-322	
176464	92487	94846	176	0	0	689	0	0	94846	0	0	-1846	
176642	14025	13900	218	0	0	124	0	0	13900	0	0	31	
177135	8619	8615	4	0	0	0	0	0	8615	0	0	0	
177443	16332	16553	481	0	0	78	0	0	16553	0	0	-624	
177500	9657	9375	282	0	0	0	0	0	9375	0	0	0	
177555	2062	2075	4	0	0	9	0	0	2075	0	0	-8	
177751	186131	184355	6092	0	0	5000	0	0	184355	0	0	684	
177920	208652	208098	5095	0	0	2500	0	0	208098	0	0	-2041	
178150	17239	17553	58	0	0	0	0	0	17553	0	0	-372	
178244	18845	18392	654	0	0	82	0	0	18392	0	0	-119	
178356	10481	10598	376	0	0	531	0	0	10598	0	0	38	
178851	38705	39684	1576	0	0	681	0	0	39684	0	0	-1874	
179148	27443	27883	526	0	0	500	0	0	27883	0	0	-466	
179335	18641	18726	308	0	0	0	0	0	18726	0	0	-393	
179700	60970	62676	313	0	0	166	0	0	62676	0	0	-1853	
180144	8215	8143	450	0	0	181	0	0	8143	0	0	-197	
180537	27097	27005	281	0	0	0	0	0	27005	0	0	-189	
180845	19043	19122	400	0	0	0	0	-64	19058	0	0	-415	
181963	24316	24113	1057	0	0	553	0	0	24113	0	0	-301	
182951	58868	58077	1680	0	0	200	0	0	58077	0	0	-689	
183668	97694	96770	5681	0	0	3790	0	0	96770	0	0	-967	
183770	90393	88883	1540	0	0	0	0	0	88883	0	0	-30	
183958	34446	34625	880	0	0	509	0	-191	34434	0	0	-359	
184656	6086	7062	204	0	0	64	0	0	7062	0	0	-1116	
184759	7977	7834	143	0	0	0	0	0	7834	0	0	0	
185251	1937	1942	42	0	0	0	0	0	1942	0	0	-47	
185448	24771	24284	601	0	0	0	0	14	24298	0	0	-128	
185859	135871	134486	3903	0	0	2339	0	0	134486	0	0	-179	
186221	126041	125047	2068	0	-800	0	0	0	125047	0	0	-274	
186548	23193	22735	463	0	0	0	0	0	22735	0	0	-5	
186717	112873	112877	2605	0	0	653	0	0	112877	0	0	-1956	
186744	167667	170087	4893	0	0	3800	0	0	170087	0	0	-3513	
187648	5589	5745	-135	0	0	0	0	0	5745	0	0	-21	
187947	150431	148068	5307	0	0	3250	0	0	148068	0	0	306	
188056	44164	42702	890	0	0	0	0	0	42702	0	0	572	
188177	43709	43519	188	0	0	0	0	0	43519	0	0	2	
188430	57501	56196	1433	0	0	0	0	0	56196	0	0	-128	
188449	22393	23265	415	0	0	87	0	0	23265	0	0	-1200	
188720	31804	32634	624	0	0	596	0	0	32634	0	0	-858	
188739	7456	7351	330	0	0	225	0	0	7351	0	0	0	
188917	14567	14437	461	0	0	82	0	0	14437	0	0	-249	
189129	108815	107299	3047	0	0	1450	0	0	107299	0	0	-81	
189950	16052	16306	448	0	0	750	0	0	16306	0	0	48	
190563	30026	30711	1141	0	0	1800	0	0	30711	0	0	-26	
190648	21293	20653	848	0	0	103	0	0	20653	0	0	-105	
190947	12343	12105	117	0	0	0	0	0	12105	0	0	121	
190956	22787	23159	258	0	0	360	0	0	23159	0	0	-270	
191355	33765	34090	1616	0	0	1500	0	0	34090	0	0	-441	
191935	104544	94613	3864	0	0	0	0	0	94613	0	0	6067	
192147	53573	52306	1762	0	0	0	0	0	52306	0	0	-495	
192558	31996	32709	2337	0	0	2750	0	0	32709	0	0	-300	
192651	5819	6035	244	0	0	399	0	0	6035	0	0	-61	
192857	24245	23734	1159	0	0	0	0	0	23734	0	0	-648	
193162	15443	15227	305	0	0	89	0	0	15227	0	0	0	
193537	21353	21081	588	0	0	0	0	0	21081	0	0	-316	
193649	44470	43896	1425	0	0	603	0	0	43896	0	0	-248	
193809	248057	244835	3091	0	-2641	0	0	0	244835	0	0	2772	
194440	18475	17781	623	0	0	0	0	0	17781	0	0	71	
194570	19856	19996	-65	0	0	0	0	0	19996	10	0	-85	
194936	39222	38742	573	0	0	0	0	0	38742	0	0	-93	
195111	110130	109278	1386	0	46	0	0	0	109278	0	0	-580	
195157	6970	7038	88	0	0	48	0	0	7038	0	0	-108	
195456	8942	8658	262	0	0	0	0	0	8658	0	0	22	
196752	18274	18293	581	0	0	600	0	0	18293	0	0	0	
196800	130831	129287	973	0	0	64	0	222	129509	0	0	413	
197142	44503	44557	798	0	0	0	0	0	44557	0	0	-852	
197254	7454	7304	150	0	0	0	0	0	7304	0	0	0	
197302	60242	60271	96	0	0	0	0	0	60271	0	0	-125	
197478	6657354	6542852	288132	0	0	135000	0	-9482	6533370	12989	0	-42137	
197759	35380	35130	917	0	0	0	0	0	35130	0	0	-667	
198073	14317	13371	946	0	0	0	0	0	13371	0	0	0	
198149	38560	39411	110	0	0	0	0	0	39411	0	0	-961	
198251	18634	19411	977	0	0	1500	0	0	19411	0	0	-254	
198961	18296	17384	976	0	0	60	0	0	17384	0	0	-4	
199137	27675	27829	96	0	0	250	0	0	27829	0	0	0	
199351	21295	21117	376	0	0	46	0	0	21117	0	0	-152	
199436	21552	21969	1093	0	0	1271	0	0	21969	0	0	-239	
199463	58090	55285	2300	0	2000	1162	0	0	55285	0	0	-333	
200435	223751	215555	9100	0	0	0	0	0	215555	0	0	-904	
201254	16283	16242	236	0	0	0	0	-12	16230	0	0	-183	
201834	256217	253726	7467	0	0	5062	0	0	253726	0	0	86	
202514	44744	43024	2862	0	0	1100	0	0	43024	0	0	-42	
202541	17424	17065	839	0	0	0	0	0	17065	0	0	-480	
202907	1276998	1290711	34700	0	49	21500	0	0	1290711	0	0	-26962	
203043	53929	51373	2812	0	0	0	0	0	51373	0	0	-256	
203052	13662	13999	557	0	0	910	0	0	13999	0	0	16	
203575	9134	9294	-11	0	0	0	0	0	9294	0	0	-149	
204004	1665255	1652768	32654	0	2303	12000	0	0	1652768	0	0	-10470	
204237	26543	25251	1327	0	0	0	0	0	25251	0	0	-35	
204826	35469	34598	1216	0	0	335	0	0	34598	0	0	-10	
205243	60283	59171	2128	0	0	0	0	0	59171	0	0	-1016	
205346	37316	36693	1317	0	0	0	0	0	36693	0	0	-694	
205458	4288	4354	40	0	0	124	0	0	4354	0	0	18	
205542	22524	22937	502	0	0	288	0	0	22937	0	0	-627	
206156	38272	37301	1145	0	0	800	0	0	37301	51	0	575	
206174	53881	54958	258	0	0	0	0	0	54958	0	0	-1335	
206473	26077	26280	-85	0	0	100	0	0	26280	0	0	-18	
206772	20642	20579	125	0	0	0	0	0	20579	0	0	-62	
206950	4967	4985	272	0	0	165	0	0	4985	0	0	-125	
207041	4539	4542	102	0	0	0	0	0	4542	0	0	-105	
207050	133667	131091	2716	0	0	0	0	0	131091	0	0	-140	
207452	31277	30458	1008	0	0	400	0	0	30458	0	0	211	
207470	39483	39432	51	0	0	0	0	0	39432	0	0	0	
207555	16326	16192	355	0	0	190	0	0	16192	0	0	-31	
207845	106495	108687	1878	0	0	1752	0	0	108687	0	0	-2318	
207872	71184	69977	1893	0	0	412	0	0	69977	0	0	-274	
208057	101651	100511	4002	0	0	3054	0	0	100511	0	0	192	
208244	5520620	5530637	131204	0	0	100000	0	0	5530637	0	0	-41221	
208347	8553	8261	290	0	0	15	0	0	8261	0	0	17	
208440	15606	15273	427	0	0	0	0	0	15273	0	0	-94	
208459	17455	17307	143	0	0	0	0	0	17307	0	0	5	
208570	64683	64765	191	0	0	0	0	0	64765	0	0	-273	
208655	52156	51057	1500	0	0	1647	0	0	51057	0	0	1246	
208972	7805	8058	0	0	0	0	0	0	8058	0	0	-253	
209148	62922	62229	1664	0	0	629	0	0	62229	0	0	-342	
209362	22952	22744	218	0	0	10	0	0	22744	0	0	0	
209559	20206	19925	351	0	0	0	0	0	19925	0	0	-70	
209858	145518	143578	2224	0	0	600	0	0	143578	238	0	78	
210238	61258	60890	2798	0	0	1309	0	0	60890	0	0	-1121	
210256	15558	17567	893	0	0	2400	0	0	17567	0	0	-502	
210434	11483736	11588560	225584	0	219	550000	0	0	11588560	0	0	219373	
211114	6465	6683	142	0	0	247	0	0	6683	0	0	-113	
211271	395998	409007	8094	0	0	18854	0	0	409007	90	0	-2339	
211338	29163	29283	1292	0	0	1392	0	0	29283	0	0	-20	
211851	10182	10331	503	0	0	580	0	0	10331	0	0	-72	
212018	41644	43685	-86	0	0	50	0	0	43685	0	0	-1905	
212344	19095	19029	429	0	0	123	0	0	19029	0	0	-240	
212522	140606	142454	5240	0	0	1034	0	0	142454	0	0	-6054	
212577	531453	520185	15676	0	0	4200	0	0	520185	397	0	-605	
213471	92280	91180	1265	0	0	0	0	-165	91015	0	0	0	
213538	23504	24204	590	0	0	1000	0	0	24204	0	0	-290	
213912	16964	16498	420	0	0	0	0	0	16498	0	0	46	
213958	7456	7463	217	0	0	0	0	0	7463	0	0	-224	
214106	233763	228694	6416	0	0	0	0	0	228694	0	0	-1347	
214414	340095	338893	5769	0	0	3000	0	0	338893	0	0	-1567	
214722	121167	116922	3138	0	0	900	0	0	116922	0	0	2007	
214807	9727000	9665000	65000	0	0	0	0	0	9665000	0	0	-3000	
214843	36152	35726	544	0	0	0	0	0	35726	0	0	-118	
215345	61345	61693	1600	0	0	1383	0	0	61693	0	0	-565	
215653	4501	4445	255	0	0	150	0	0	4445	0	0	-49	
215662	82259	84310	1849	0	0	450	0	0	84310	0	0	-3450	
215710	41749	40368	1388	0	0	1098	0	0	40368	34	0	1057	
216164	19482	19610	962	0	0	475	0	0	19610	0	0	-615	
216230	26154	25053	1115	0	0	0	0	0	25053	0	0	-14	
216922	1466607	1476427	27284	0	839	24000	0	0	1476427	0	0	-13943	
217059	34016	33896	543	0	0	750	0	0	33896	0	0	327	
218131	48869	48198	1476	0	0	0	0	0	48198	0	0	-805	
218261	11381	11255	420	0	0	250	0	0	11255	0	0	-44	
218878	13348	13469	224	0	0	0	0	0	13469	0	0	-345	
219044	22253	20994	334	0	1000	0	0	0	20994	0	0	-75	
219651	62743	61234	4881	0	-500	1783	0	0	61234	0	0	-1089	
219679	5456	5485	66	0	0	0	0	0	5485	0	0	-95	
220059	50890	50883	459	0	0	527	0	0	50883	0	0	75	
220527	134648	134598	4293	0	0	4298	0	0	134598	0	0	55	
220844	22690	22819	145	0	0	66	0	0	22819	0	0	-208	
220974	98171	97635	3178	0	0	2250	0	0	97635	0	0	-392	
221775	34712	34314	398	0	0	0	0	0	34314	0	0	0	
222156	27855	28191	352	0	0	0	0	0	28191	0	0	-688	
222558	15577	15550	453	0	0	507	0	0	15550	0	0	81	
222754	41728	43033	1102	0	0	2400	0	0	43033	0	0	-7	
223322	334230	326930	12145	0	0	4728	0	0	326930	0	0	-117	
223452	11835	12440	274	0	0	800	0	0	12440	0	0	-79	
223751	11198	11473	351	0	0	625	0	0	11473	0	0	-1	
223845	21466	21615	205	0	0	304	0	0	21615	0	0	-50	
224954	16977	17131	-111	0	0	0	0	0	17131	0	0	-43	
225054	15990	15626	401	0	0	0	0	0	15626	0	0	-37	
225157	26845	25343	1502	0	0	0	0	0	25343	0	0	0	
225559	29010	29626	502	0	0	302	0	0	29626	0	0	-816	
225942	1870	1975	-63	0	0	0	0	0	1975	0	0	-42	
226949	2065	2106	-40	0	0	0	0	0	2106	0	0	-1	
227151	61546	62408	1099	0	0	931	0	0	62408	0	0	-1030	
227357	34255	35225	867	0	0	730	0	0	35225	0	0	-1107	
227656	5196	5094	107	0	0	0	0	0	5094	0	0	-5	
227777	55533	55559	282	0	0	0	0	0	55559	0	0	-308	
228000	121076	120786	1035	0	0	0	0	0	120786	0	0	-745	
228158	73556	72029	3188	0	0	1556	0	0	72029	0	0	-105	
228279	42677	43231	920	0	-91	325	0	0	43231	0	0	-1058	
228345	45986	44901	1085	0	0	0	0	0	44901	0	0	0	
229070	42675	42871	-196	0	0	0	0	0	42871	0	0	0	
229173	5860	6044	19	0	0	0	0	0	6044	0	0	-203	
229342	15219	15241	250	0	0	300	0	0	15241	0	0	28	
229454	4968	5195	235	0	0	100	0	0	5195	0	0	-362	
229801	7299491	7281778	103111	0	0	75000	0	0	7281778	0	0	-10398	
229913	1166345	1136321	30676	0	-62	0	0	0	1136321	0	0	-590	
230423	36469	37048	295	0	0	192	0	0	37048	0	0	-682	
230610	28528	29270	683	0	0	1350	0	19	29289	0	0	-94	
230759	334452	340653	26261	0	0	25000	0	0	340653	0	0	-7462	
231279	6253	6134	77	0	0	0	0	0	6134	0	0	42	
232847	10973	10980	588	0	0	200	0	0	10980	0	0	-395	
232856	236408	227698	9240	0	0	0	0	0	227698	0	0	-530	
233031	15859000	16336000	409000	0	0	469000	0	-5000	16331000	0	0	-412000	
233246	11870	11753	269	0	0	150	0	0	11753	0	0	-2	
233358	20846	20545	467	0	0	380	0	0	20545	0	0	214	
233442	12768	12642	275	0	0	60	0	0	12642	0	0	-89	
233527	196155	200908	-2195	0	0	0	0	0	200908	0	0	-2558	
233554	244565	236732	8269	0	0	400	0	0	236732	0	0	-36	
234355	117594	116191	2361	0	0	0	0	0	116191	0	0	-958	
234506	37384	37631	366	0	0	117	0	0	37631	0	0	-496	
234739	195616	222037	9630	0	0	36000	0	0	222037	0	0	-51	
234841	46530	46372	664	0	0	0	0	0	46372	0	0	-506	
235174	15349	15266	82	0	0	0	0	0	15266	0	0	1	
235231	17964	18200	-69	0	0	0	0	0	18200	0	0	-167	
235446	21836	22298	745	0	0	255	0	0	22298	0	0	-952	
235530	45815	46012	1912	0	-12	800	0	0	46012	0	0	-1297	
235558	3192	3109	83	0	0	0	0	0	3109	0	0	0	
235950	10804	11724	-574	0	0	9	0	0	11724	0	0	-337	
236153	393029	386757	19212	0	0	8000	0	0	386757	0	0	-4940	
236256	9826	9687	148	0	0	0	0	0	9687	0	0	-9	
236603	27721	28555	432	0	0	192	0	0	28555	0	0	-1074	
236706	689630	690683	10070	0	-3741	4500	0	0	690683	0	0	-2882	
236957	40660	40170	591	0	0	129	0	0	40170	0	0	28	
237066	210106	208037	7331	0	0	3200	0	0	208037	0	0	-2062	
237619	231933	226869	4574	0	0	0	0	0	226869	171	0	319	
237954	33401	32878	900	0	0	0	0	0	32878	0	0	-377	
238139	17692	17395	144	0	0	0	0	0	17395	0	0	153	
238250	7762	7509	217	0	0	0	0	41	7550	0	0	-5	
238737	48960	48524	644	0	0	0	260	0	48524	889	0	-837	
239556	64906	65068	1727	0	0	1079	0	0	65068	0	0	-810	
239613	137254	121743	4274	0	10000	0	0	0	121743	0	0	1237	
239659	84971	84694	2182	0	0	1907	0	0	84694	0	0	2	
240954	27295	24974	2350	0	0	0	0	0	24974	0	0	-29	
