"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
504142	12254	0	2768	65574	0	72541	0	0	0	0	61645	0	4432		10617	34926		69773	57213	0	0	850	0	0	3242	5624	3513	635	8716	250	1199	0	0	2398	1450	0	0	1449	0													
504311	65351	0	9951	133129	0	165285	0	0	33457	0	313001	0	18865		83665	97722		155334	293886	0	250	2878	33457	10422	14218	63266	29866	22146	77484	3290	9553	6834	755	45831	20432	13288	0	12843	0													
504535	48125	0	37347	105384	0	177305	0	0	0	0	105141	0	12584		13803	5872		139958	92557	0	0	2112	0	0	5212	18629	2927	362	23841	3653	20040	321	0	13327	24014	0	0	23693	0													
504647	30368	1	1874	23664	0	32392	0	0	0	0	49118	0	4752		5545	9895		30517	44366	0	0	1147	0	0	1200	3575	2908	224	4775	0	949	0	0	2361	949	0	0	949	0													
504713	57817082	35550	2290552	43728661	98394	54420896	957	358950	26613341	0	395276681	159676	9589497		11471881	306540059	2787431	51076802	385163534	918641	5024	857839	24977252	24977252	1994571	10217505	5889760	521898	12197805	5154938	5111170	1952673	77025	7151853	12295806	1158098	1636089	10260185	0	1231969	805454	32894037	1895795	13114419	true	2481605	4078133	86300350	210856341	56822141	967522	
505550	17772	0	4053	73780	0	118939	0	0	94423	0	346743	0	10630		109967	170569		114886	327374	0	8739	1691	94423	10000	4467	20596	80254	35842	25063	6285	3713	6994	251	31192	17243	0	0	9998	8739													
505916	21279	0	3615	15901	0	37463	0	0	0	0	35268	0	343		5536	4900		33848	34925	0	0	313	0	0	578	3270	2552	1874	3848	352	0	0	462	2738	814	0	0	352	0													
506922	517751	0	133492	3652005	0	4700920	0	0	1311006	0	6457484	0	137450		436677	3293042	121854	4561179	5079556	6249	1240478	44172	1311006	985306	459717	1157250	501824	24927	1616967	96931	306546	80654	18842	1707041	502973	636775	0	403477	0	0	0	669895	0	661782	true	350333	842114	1398857	1894184	462422	55329	
507068	647761	3	104933	40254	0	1687341	0	0	0	0	1231789	0	18702		46621	382693	26456	1582405	1213087	0	0	10506	0	0	7988	35864	75410	10593	21073	3862	17193	46632	3794	83233	71480	6251	0	21055	0	0	0	0	0	0	true	14669	22052	222618	160075	603628	44133	
507152	31626	0	0	230282	0	285474	0	0	0	0	427881	0	6728		25653	221263		285474	420904	0	249	7425	0	0	14179	46374	12280	0	57847	4799	82859	14501	0	47180	102159	13431	0	86642	0													
507349	9334	0	540	17151	0	21406	0	0	0	0	33861	0	5050		7710	10255		19907	28811	959	0	439	0	0	1244	7749	1293	448	8993	0	2265	1273	0	3024	3538	0	0	2265	0													
507509	641893	0	126164	451784	0	663160	0	0	0	0	922695	0	13147		67321	153578	26402	530767	909199	6229	349	5444	0	0	25725	60668	21568	3033	86181	4362	9798	1456	614	43673	16230	392010	0	14160	349	0	0	0	0	0	true	31048	164910	85578	66662	388324	239834	
508270	101161	0	0	0	0	0	0	0	0	0	101161	0	0		0	0		0	101161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
508346	171766	14	80606	587231	0	785469	0	0	40121	0	825351	0	164467		107171	307194	35057	702550	658603	2299	2281	7420	40121	40121	28694	87845	46876	7726	112940	39004	126898	8552	796	63970	175250	172123	0	165902	0	0	0	148950	0	148950	true	172604	120186	152038	155155	166711	5055	
508355	51728	0	56627	78082	0	202595	0	0	0	0	140121	0	9178		23084	12307		145968	130943	0	0	5418	0	0	9657	31800	12640	979	41457	2039	14905	3066	1000	31992	21010	0	0	15576	0													
509811	642232	0	35809	1548608	0	1548608	0	0	0	0	3012907	0	461547		401463	1408314	130919	1505352	2551360	7447	0	59341	0	0	87802	390386	257274	28246	474989	25178	91939	70506	11030	362245	198653	0	0	116857	0	0	0	0	0	0	true	692618	10482	710781	697533	599021	43211	
509857	7657	0	7311	13879	0	23148	0	0	0	0	22405	0	1288		3518	8147		15837	21117	0	0	0	0	0	501	3012	1785	164	3512	0	254	885	0	1944	1139	0	0	254	0													
509950	666373	0	382173	2324768	0	2579475	0	0	1683699	0	9745249	0	2246525		831136	7084096	134808	2086574	7497235	110728	1489	88373	1683699	1242784	113400	617218	552840	122950	730618	44609	416413	124462	2888	575272	588372	410511	0	461022	0	0	0	1488078	0	352002	true	431500	192499	1110791	3777609	615942	48971	
510330	38867	188	31979	160745	0	160745	0	0	0	5	142980	0	14847		30976	31975		128578	128128	0	0	5127	0	0	6575	25505	20792	3971	32036	1577	5507	5322	2889	25866	15295	0	0	7084	0													
510648	58508	0	4583	44383	0	63877	0	0	0	0	102299	0	11533		10166	29022		59294	90766	0	0	2498	0	0	3105	7916	2853	59	9558	0	572	264	0	3767	836	0	0	309	0													
510871	3438266	5328	1412602	5949386	0	9381841	0	0	252905	0	6496748	1199	1049520		768856	431348	169581	7940202	5300244	23709	145785	47959	252905	180852	310831	611329	478023	115075	922160	169662	462957	424554	54703	746402	1111876	0	0	632619	40558	0	0	0	0	0	true	1498346	1434543	151180	280167	2284792	270732	
510938	56221	20	55041	209242	0	350272	0	0	0	0	180562	0	36170		38320	46881		293398	144392	1813	0	4446	0	0	13286	29477	18206	2686	42584	7194	3505	3106	0	25335	13805	62988	0	10699	0													
510947	18601	0	10347	21458	0	44870	0	0	0	0	60892	0	3106		14595	3734		34523	57786	0	0	1466	0	0	8202	15567	3125	1651	23626	3537	5780	274	421	13950	10012	0	0	8837	0													
511832	42141	3	2392	110445	0	110445	0	0	23684	0	271904	1	2958		43750	60201		107838	268201	212	744	15603	993	993	36943	69893	1907	221	106167	16194	18562	3149	22691	65214	60596	37956	0	34756	0													
513256	136433	0	39607	146719	0	249510	0	0	0	0	250805	0	40665		19784	44641	11362	209643	210140	260	0	0	0	0	5658	29831	8919	1157	35459	2669	17282	4215	0	25781	24166	0	0	19951	0	0	0	0	0	0	true							
513322	11330	0	759	21515	0	46831	0	0	0	0	39142	0	455		5469	13012		46072	38687	0	0	605	0	0	2254	7030	1611	0	9235	270	3634	0	0	5426	3904	0	0	3904	0													
513340	112820	0	847	28511	0	28511	0	0	21522	0	500799	0	71765		39845	319860		27167	428784	497	250	216	21522	4639	4114	16819	26807	2436	20853	2824	11639	3480	0	10331	17943	7835	0	14463	0													
513546	51451	1	32292	56373	0	139564	0	0	0	0	104528	0	16320		18564	16003		107271	88208	0	0	1296	0	0	3338	13930	5566	2563	17268	5000	5645	758	274	6833	11677	0	0	10645	0													
513854	14465	0	3943	42615	0	50105	0	0	0	0	34127	0	3101		5350	5481		46162	31026	0	0	750	0	0	962	8576	1484	14	9538	508	1976	660	0	5686	3144	0	0	2484	0													
513920	4635	0	7614	13395	0	33689	0	0	0	0	24633	0	0		3592	12392		26075	24633	0	0	0	0	0	814	3341	1528	40	4155	0	1601	282	0	2131	1883	0	0	1601	0													
514048	46597	0	43190	184710	0	184710	0	0	1	0	245217	0	35035		27937	97930		141520	210182	0	0	4322	1	1	11897	28218	18023	1160	38425	2131	26341	12350	570	31360	41392	552	0	28472	0													
514057	2730	0	1196	9141	0	9141	0	0	250	0	7047	0	800		2163	1320		7945	5997	0	250	0	250	0	161	886	1331	361	1047	0	0	258	0	576	258	0	0	0	0													
514066	76376	34	40892	1738164	0	1738164	0	0	0	0	179327	0	308		28588	0		1697238	179019	0	0	8358	0	0	20114	39625	5907	854	59739	10727	25195	529	0	37912	36451	0	0	35922	0													
514132	39818	0	10510	89145	0	142428	0	0	0	0	255349	0	8630		54210	96794		131918	246719	0	0	14761	0	0	9012	50162	29574	5728	59172	1611	15919	6730	0	40267	24260	0	0	17522	0													
514356	4279	0	1135	5010	0	7337	0	0	0	0	15816	0	104		3088	3160	1753	6202	15712	0	0	621	0	0	1640	2827	2380	972	4457	0	558	0	0	4731	558	0	0	558	0	0	0	0	0	0	false							
514655	38312	0	50592	196898	0	374294	0	0	0	0	225269	0	6340		16467	106998		323702	218929	0	0	5141	0	0	5904	21750	11252	4379	27289	5352	14021	16240	1060	26819	36673	9237	0	19373	0													
514936	19609	0	1889	84058	0	145667	0	0	0	0	92963	0	1464		15967	41535		143778	91499	0	0	1131	0	0	3533	11429	7563	2674	14962	500	2594	2868	658	9232	6620	0	0	3094	0													
515979	9865	0	0	13486	0	13486	0	0	0	0	18004	0	3922		3286	380		13486	14082	0	0	177	0	0	1611	2269	609	0	3880	1491	1513	266	0	1203	3270	0	0	3004	0													
516154	15456	0	3351	19181	0	36797	0	0	17732	0	81685	0	2977		30788	16461		33439	76624	7	2084	0	17732	3498	6631	11902	14494	9666	18533	1572	3920	1586	0	11904	7078	0	0	5492	1595													
516855	13003	0	189	188643	0	285661	0	0	5555	0	413056	0	52863		37479	148720		285472	356369	0	3824	15898	5555	5065	79723	68740	10146	1597	121827	44335	39269	6717	806	122727	91127	141969	0	49130	0													
516873	27235	0	25	8688	0	20731	0	0	0	0	51036	0	0		8621	2652		20706	51036	0	0	387	0	0	3225	9198	3323	446	12423	254	4156	547	0	7571	4957	0	0	4409	0													
517049	417084	0	6151	17639	0	39471	0	0	77645	0	988873	0	106941		100235	231360		33320	879700	0	2232	13705	20044	0	33399	144647	43536	1135	178046	12134	37885	46894	20799	122482	117712	68911	20044	50019	0													
517357	107813	114	39692	260641	0	352791	0	0	69826	0	510698	0	47924		39363	130966		312985	415499	0	47275	3079	38326	38142	45030	108086	19117	1686	152333	36748	54385	6867	0	134556	98000	15831	31500	91133	22696													
517441	40029	0	15224	49610	0	64939	0	0	0	0	165746	0	3286		42536	34628		49715	162460	0	0	8783	0	0	19763	40816	10077	1719	60579	4676	12195	1844	0	29839	18715	0	0	16871	0													
517674	217296	1	182287	246088	0	628931	0	0	0	0	402440	0	32539		47468	47049		446404	369901	239	0	1956	0	0	12101	57359	18820	1771	69460	12693	32529	2821	0	42582	48043	0	0	45222	0													
518037	99831	0	41346	256003	0	476776	0	0	0	0	537428	0	10726		112489	98915		435430	526702	0	0	13425	0	0	44218	135741	43104	12303	179941	23580	61083	15648	3005	122877	103316	0	0	84663	0													
518176	8198	0	0	86	0	86	0	0	3000	0	43358	0	4999		9973	0		86	38359	0	0	401	3000	1000	4505	12880	8741	3488	17384	300	1955	2788	504	19640	5547	0	0	2255	0													
518354	12580	0	0	22735	0	22735	0	0	3500	0	31447	0	549		2406	11415		22735	30898	0	0	278	3500	3500	516	2258	1167	11	2774	3500	0	0	0	1546	3500	0	0	3500	0													
518877	7386	0	260	51167	0	56515	0	0	0	0	66531	0	1939		10473	25526		56255	64592	0	0	292	0	0	3125	12648	6909	525	15773	0	6812	1971	1630	12735	10413	0	0	6812	0													
519146	27317	0	43012	37079	0	120206	0	0	59610	0	153214	0	6672		76289	18722		77194	80179	0	66363	1908	59610	30343	4768	35217	55783	797	39985	0	6462	4148	0	20276	10610	0	0	6462	0													
519360	8596	0	2184	53204	0	64632	0	0	12000	0	72486	0	28545		3810	7502		62448	40702	0	3239	754	12000	12000	5326	21273	662	427	26599	21908	6472	320	0	23878	28700	12000	0	28380	2988													
519445	10465	0	14234	37453	0	63594	0	0	0	0	50821	0	2473		7833	13161		49360	48348	0	0	655	0	0	1311	9987	4016	1156	11298	775	4722	1970	3256	8637	10723	0	0	5497	0													
519874	36029	0	1068	20806	0	20806	0	0	0	0	36029	0	1769		0	0		19738	34260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													
520003	245242	0	41733	459122	0	543855	0	0	0	0	582498	0	21777		99609	155676		502122	559227	0	1494	13337	0	0	25612	99970	24163	7566	125582	3349	16978	3145	795	57703	24267	29760	0	20327	0													
520423	24148	0	33882	44045	0	123667	0	0	15832	0	82034	0	8378		11352	2521		89785	62912	0	10744	671	10342	9875	15361	16667	4306	506	32028	2496	13035	2994	0	25489	18525	1879	2496	15531	3384													
520777	81368	0	0	2794	0	104629	0	0	0	0	263480	0	0		78328	12657		104629	263480	0	0	8933	0	0	15371	55614	51213	23673	70985	962	14402	6484	1738	67542	23586	0	0	15364	0													
521064	4586	0	729	16226	0	20055	0	0	0	0	28220	0	5799		3344	9287		19326	22421	0	0	0	0	0	2748	5229	299	0	7977	804	5267	0	0	4933	6071	0	0	6071	0													
521158	48984	0	22933	156445	0	286899	0	0	0	0	177580	0	11548		13556	77674		263966	164782	0	1250	4319	0	0	9441	16902	6818	250	24861	6513	10136	862	0	19855	17511	0	0	14125	0													
521970	93259	0	387	123918	0	123918	0	0	0	0	181849	0	26977		20474	35318		123531	154872	0	0	1356	0	0	8064	16187	6766	3935	23825	5175	7444	4008	1695	14478	18322	0	0	12619	0													
522034	18269	3488	11059	41110	0	61365	0	0	0	0	50547	271	3285		10800	6605		46818	46991	0	0	1181	0	0	2559	9523	5072	210	12079	0	6629	1680	0	6565	8309	0	0	6629	0													
522454	7390	0	2368	12651	0	21351	0	0	3285	0	41283	0	545		13618	8820		18983	40738	0	0	610	3285	2151	3748	13447	4486	818	17195	0	1374	1201	0	8881	2575	897	0	1374	0													
522605	628798	38	164514	215463	0	750778	0	0	68212	0	2310635	29	113857		215300	1277592	53913	581497	2182576	4729	14173	15226	68212	68112	79244	214269	42451	7990	224823	10035	39479	9692	1085	128655	60291	343472	0	49514	11097	0	0	241523	0	241523	true	44761	211637	553651	723941	478919	76374	
522669	21419	0	0	128482	0	140411	0	0	0	0	118129	0	438		12211	52353		140375	114958	36	2733	3217	0	0	4715	17320	4659	459	22035	1458	13236	2510	0	14941	17204	0	0	14694	2733													
522753	70012	0	26628	147059	0	229014	0	0	0	0	176821	0	5840		20398	51197		202386	170981	0	0	2779	0	0	11671	20448	12571	2339	32035	2279	5152	1151	0	26631	8582	0	0	7431	11960													
522847	163357	0	105335	553258	0	553258	0	0	141184	0	676084	0	13312		87454	168030		447923	662772	0	0	8586	0	0	48036	86209	40914	5273	134245	98024	64914	1026	301	92978	164265	41895	141184	162938	39047													
523161	46307	0	7558	106184	0	147479	0	0	0	0	198169	0	40		26943	44784		139921	198129	0	0	5630	0	0	25696	25281	10121	0	44433	6835	33684	5461	0	34155	45980	0	0	39727	0													
524579	215278	0	0	29564	0	73775	0	0	155434	0	493963	0	7434		102102	32815		73775	446425	0	40104	8929	155434	123624	20071	115369	73165	10249	135440	823	4950	20238	1008	116752	27018	0	0	5773	39170													
524757	3075	0	716	12161	0	17413	0	0	0	0	23992	0	1066		2948	11929		16697	22926	0	0	631	0	0	2978	4800	501	10	7778	430	269	0	0	5341	699	0	0	699	0													
524766	0	0	14564	25358	0	50236	0	0	0	0	60291	0	1738		3672	36532	1655	35672	58553	0	0	623	0	0	1530	4180	1836	241	5710	343	14042	1586	0	4115	15971	0	0	14385	0	0	0	0	0	0	true							
524953	15249	0	5364	129669	0	142338	0	0	0	0	205317	0	7913		20867	13059		136476	155374	498	42030	4707	0	0	15966	76818	51080	631	92783	17969	10700	3845	0	123628	32514	34654	0	28669	41851													
524971	215438	0	1937	257609	0	409120	0	0	1	0	398649	0	12233		37084	131231	15902	407183	386360	0	56	3249	1	1	13429	21178	11724	1185	34607	1036	3428	0	0	10431	4464	1302	0	4464	0	0	0	0	0	0	true							
525053	47393	0	73111	385484	0	400788	0	0	20072	0	273463	0	31631		19487	90551	5628	322129	240517	5548	1315	3577	0	0	9619	68286	11127	730	77905	7692	26946	11118	0	70275	45756	290922	0	34638	6720	0	0	229416	0	229416	true							
525549	281853	0	113595	916170	0	1300407	0	0	5096	0	1027743	0	35672		121726	527408		1183824	991481	2988	590	13010	5096	5096	44677	86311	50420	4866	130988	6721	13119	11772	595	64548	32207	5096	0	19840	0													
526452	4205	0	13819	13914	0	74389	0	0	504986	0	727676	0	13157		454783	33826	1158	59075	711260	1495	3259	360	504986	121510	60586	132570	270151	224152	193156	276	1558	0	353	232676	2187	0	0	1834	230497	0	0	0	0	0	true	13533	45227	16897	1439	3840	343	
526519	176865	39	71871	62071	0	175591	0	0	0	0	976285	119	116573		198544	396509	94130	103405	856959	276	2634	31576	0	0	57211	120628	108835	17189	169895	36409	40640	20722	1276	105320	99047	0	0	75742	0	0	0	0	0	0	true	10949	12253	222347	101144	166860	0	
526854	61964	0	45436	206186	0	239418	0	0	25855	0	295058	0	15343		64074	48197	20966	192901	279217	1081	498	9290	9988	5022	29695	94978	6473	81	124673	16545	36621	504	0	67154	53670	15868	0	53166	0	0	0	0	0	0	false							
527057	20094	0	4621	25775	0	42544	0	0	0	0	101142	0	582		34321	28041		37923	100198	0	362	3481	0	0	9325	22637	13910	3669	31962	1296	1616	554	0	15220	3466	0	0	2912	1493													
527178	13312	0	24117	30843	0	65355	0	0	0	0	89757	0	2521		10559	25483		41238	78243	0	8993	898	0	0	2704	20699	16905	5286	23403	820	2972	1577	0	35035	5369	0	0	3792	8993													
527600	237707	0	2348	273744	0	478647	0	0	25071	0	859767	0	16993		61649	496865		476198	814729	101	28045	11059	25071	0	13631	42296	41167	3427	55927	2295	9063	12880	437	38872	24675	0	0	11358	3473													
527749	19385	0	2703	23751	0	36363	0	0	0	0	65763	0	4626		9129	31530		33660	61137	0	0	370	0	0	1811	5523	4801	120	7334	0	1723	869	0	3126	2593	0	0	1723	0													
527954	6078366	6083	1217217	9099582	0	10927563	0	0	2611053	0	14378811	1048	722220		3156481	4532529	229539	9401238	13638602	303025	16941	62952	2611053	2611053	659182	1903199	906344	31070	2562381	59014	103225	102072	3810	343314	268121	380017	0	162239	0	0	0	520148	0	335478	true	2274388	1843880	1606675	2226833	5827322	240587	
528102	106947	0	3592	67313	0	97343	0	0	9041	0	247751	0	6836		49348	42111		93751	240903	0	12	6751	0	0	10339	47848	20554	7	58187	1658	14900	3387	0	29400	19945	0	9041	16558	0													
528241	32316	4	28916	46590	0	110198	0	0	0	0	83579	0	16549		8217	18090		81278	66781	0	249	1621	0	0	2643	10579	3744	0	13222	866	13267	2074	0	8749	16207	4966	0	14133	0													
528849	142518	9	12601	296021	0	429903	0	0	0	0	638139	0	19745		67695	342561		417293	618394	0	0	8167	0	0	24364	68916	18081	1360	93217	16187	19981	4171	0	45026	40339	0	0	36167	0													
528960	83920	0	62773	834449	0	1033095	0	0	0	0	770633	0	6258		40640	319735	463	970322	764375	0	0	127	0	0	50937	73984	12341	204	124921	59192	162305	8015	0	96826	229512	31771	0	221497	0	0	0	0	0	0	true	184282	100674	69943	249792	68260	15660	
529275	22054	0	0	18424	0	35417	0	0	0	0	253070	0	0		116784	10905		35417	253070	0	0	3860	0	0	77545	93498	22577	2299	171043	12468	10082	1641	0	79135	24191	0	0	22500	0													
529341	59140	3	7146	82221	0	182543	0	0	0	0	272232	0	3752		18524	146207		174398	268480	996	0	6844	0	0	6431	14813	19242	183	6423	2658	6828	16728	0	22146	26215	26771	0	9486	0													
529659	45420	0	7261	66624	0	153910	0	0	0	0	172886	0	24389		36408	33506		143957	145267	2692	3230	5717	0	0	4425	35830	26319	3270	40255	7442	5174	10900	600	33436	24116	0	0	12615	3230													
529958	0	0	1187	479993	0	479993	0	0	100007	0	1681831	0	9003		27	1681374	0	30680	102516	448126	1570312	0	100007	100007	0	27	0	0	27	0	430	0	0	0	430	0	0	430	0	0	0	83822	0	0	false							
530655	82265	148	54369	167584	0	228095	0	0	0	0	208102	10443	29298		26009	13356		173578	168361	0	0	4319	0	0	31406	17456	4492	441	44960	49829	8354	505	0	27786	58688	0	0	58183	0													
530851	15216	0	3626	58161	0	91587	0	0	19485	0	223136	0	46679		26608	58574		86471	151474	1490	24983	4265	19485	18843	33128	47516	19005	5985	47398	14977	19610	7224	1901	79026	43712	14451	0	23587	23738													
531157	12509	966	4692	19546	0	29106	0	0	1000	0	38407	2739	7073		8582	3634		23448	27595	0	1000	533	1000	0	4047	8022	2023	0	12069	2719	4003	1450	0	5510	8172	0	0	6722	0													
531250	63730	0	26919	258725	0	258725	0	0	7277	0	309759	0	22356		68699	79451		224494	283926	7312	3477	7783	7277	1215	31108	74346	29744	2974	100965	2796	21617	3994	0	69473	28407	0	0	24076	3442													
532042	146828	6	33853	271634	0	327107	0	0	0	0	318978	0	16818		60031	63799		292499	302160	749	0	8298	0	0	32792	24953	32691	604	33136	6374	5407	5530	0	31007	17311	66917	0	9360	0													
532453	10569	0	1017	18885	0	28694	0	0	0	0	33811	0	8888		3615	7815		27677	24923	0	0	1408	0	0	1329	4611	2542	1239	5940	1251	2840	783	832	6106	5706	0	0	4091	0													
532752	13381	0	10379	18298	0	31072	0	0	0	0	65229	0	6769		15343	15009		20693	58460	0	0	1494	0	0	1962	7243	11282	5143	6957	5603	2728	2878	0	10287	11209	0	0	7331	0													
533124	24473	0	2815	109908	0	153617	0	0	0	0	156148	2554	32159		15506	55229		150802	119966	0	1469	5737	0	0	23085	17809	15892	1230	40894	810	7652	9966	0	42511	18429	20028	0	8462	0													
533227	23254	0	3053	31292	0	40590	0	0	0	0	46200	0	2506		6546	6918		37537	43694	0	0	1287	0	0	1848	1864	6961	701	3712	0	2775	1880	0	4827	4655	0	0	2775	0													
533535	13507	0	12637	56230	0	86225	0	0	10000	0	123824	0	17845		21797	39401		73588	105979	0	0	6500	0	0	6377	17396	11927	2277	23758	1676	26896	3218	1148	16180	32938	0	10000	18571	0													
534073	16955	0	1902	15137	0	21732	0	0	0	0	29486	0	0		7507	466		19830	29486	0	0	2349	0	0	994	5923	2409	1482	6917	1003	254	0	0	3301	1257	0	0	1257	0													
534242	9885	0	5508	8132	0	19466	0	0	2111	0	23658	0	3596		8145	730		13958	20062	0	0	874	2111	1000	4582	6761	1700	0	10342	0	0	0	0	4898	0	0	0	0	0													
534466	11289	0	0	24007	0	28707	0	0	0	0	154365	0	3000		58779	7789		28707	150928	0	437	456	0	0	29273	74753	1307	40	104026	6125	20235	3553	0	46595	29913	0	0	26360	437													
534756	31457	0	26163	85933	0	150963	0	0	0	0	130214	0	2953		17611	53068		124790	127261	10	0	2718	0	0	10372	18304	9086	288	28646	2142	5133	364	0	20439	7639	0	0	7275	0													
534859	15613	0	3775	11730	0	32630	0	0	0	0	45552	0	6262		12244	3008		28855	39290	0	0	875	0	0	2928	11632	3333	1543	14560	4804	2693	0	0	7192	7496	0	0	7497	0													
