"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
29878	666562	0	0	55156	0	187149	0	0	0	0	1179212	0	0	0	192649	13268	83231	187149	1179212	0	0	34175	0	0	126359	216048	40149	12872	342407	35253	55206	9560	3935	202780	103954	0	0	90459	0	0		0		0		0		0	true	20437	122830	13268	0	649062	17500	
30052	5720	0	0	14430	0	17478	0	0	0	0	20012	0	0	0	626	10247	43	17478	20012	0	0	0	0	0	582	974	533	0	1556	764	1192	0	0	1463	1956	0	0	1956	0	0		0		0		0		0	true							
30502	141399	0	126261	251687	0	569230	0	0	66006	0	432646	0	18827	121425	65478	163524	14341	437474	413819	5495	0	3536	66006	25864	27267	58602	10645	2670	85746	7670	19443	663	763	33706	28539	2599	0	27113	0	0		0		38752		0		2599	true	58769	171750	109028	39503	14337	125392	
30650	10598	0	1535	36070	0	62020	0	0	0	0	52792	0	180	0	7192	29639	2388	60485	52612	0	0	502	0	0	2996	5480	3017	0	8476	300	252	510	0	4301	1062	0	0	552	0	0		0		0		0		0	true							
30810	53585812	0	309	2097336	0	2937689	0	0	23730452	0	109686915	0	0	0	33727533	10860864	3099281	2937329	109686915	51	0	1220689	23730452	11093649	4822135	18710722	11762832	6942097	23532857	463135	1565043	518618	455657	8510253	3002453	0	0	2028178	13306037	0	0	0	0	3481620	3481620	0	0	840352	true	1291113	0	5186046	5674818	53585812	0	
31134	23641	9055	6291	83285	0	99237	0	0	0	0	73079	200	346	4604	11650	13858	5217	83891	72533	0	0	1903	0	0	4604	14406	2976	616	19003	7025	5683	270	0	10952	12978	0	0	12708	0	0		0		0		0		0	true							
31255	14988	0	262151	276482	0	387584	0	0	51223	0	611236	0	152302	195105	62327	424841	4490	125433	458854	0	80	1981	51223	51223	17510	96759	4309	510	64927	18674	29402	4244	0	56760	52320	168593	0	48076	0	0		0		0		0		0	false							
31657	21601	0	8331	44757	0	81474	0	0	0	0	82231	0	3808	12139	14071	3169	4514	73143	78423	0	0	2438	0	0	11980	21715	2253	24	33695	7581	13634	275	0	21901	21490	0	0	21215	0	0		0		0		0		0	true							
31826	42556	0	49370	119939	0	177577	0	0	0	0	267947	0	31827	71679	34513	132378	16650	128207	236120	0	0	8161	0	0	20930	48105	7499	2305	55850	2294	9212	2029	639	44326	14174	10120	0	11506	0	0		0		26646		0		26646	false							
31835	14007	0	24947	71047	0	98623	0	0	0	0	80158	0	15649	37528	13636	7074	5517	73676	64509	0	0	3116	0	0	16443	13812	1396	7	30255	18104	8552	763	0	18022	27419	0	0	26656	0	0		0		0		0		0	false							
32234	44860	0	38646	48626	0	144943	0	0	106066	0	242231	0	43189	73688	119114	36082	12551	106297	198793	0	249	2160	106066	106066	114958	18521	5550	517	133175	4311	15727	1706	0	20433	21744	1450	0	20038	742	0		0		0		0		0	true							
32766	13669	0	20996	152664	0	152664	0	0	0	0	108613	0	18729	0	1607	89257	1137	129675	87967	1993	1917	703	0	0	1418	2440	784	9	3858	0	1037	0	0	3044	1037	164506	0	1037	0	0		0		151048		0		151048	true							
32971	44092	0	21134	86229	0	119941	0	0	0	0	202796	0	1850	0	23618	106261	3359	98807	200946	0	0	903	0	0	12198	19558	7312	348	31756	3497	6780	2750	0	15798	13027	51280	0	10277	0	0		0		0		0		0	true							
33147	135207	0	3822	22820	0	28597	0	0	38532	0	324178	0	75581	52648	26012	5044	14259	24775	248087	0	510	7731	38532	24846	28176	60504	25662	7151	88680	12064	32705	14085	3577	95483	62431	23197	0	44769	0	0		0		0		0		0	true							
33259	45624	16	26617	215231	0	372602	0	0	42539	0	522541	0	9634	28148	102490	258642	16129	344389	503718	1580	9189	5436	41039	37039	27167	105990	37197	2762	133157	9825	24380	10633	321	70626	45159	25362	1500	34205	9189	0		0		16887		0		16887	true	17518	88952	179717	78925	40455	5169	
33370	3888	0	0	244	0	2277	0	0	0	0	16785	0	0	0	5966	0	3639	2277	16785	0	0	1428	0	0	1456	5022	4646	660	6478	582	531	0	0	5818	1113	0	0	1113	3520	0		0		0		0		0	true							
33839	8994	0	2870	6192	0	13540	0	0	0	0	20253	0	1831	3133	4739	2554	991	10670	18422	0	0	117	0	0	2495	2398	1630	508	4893	1354	320	0	0	2292	1674	0	0	1674	0	0		0		0		0		0	true							
33857	46449	0	24511	196859	0	320616	0	0	176393	0	688685	4813	60961	0	240759	222686	21620	294592	611531	1513	11380	9553	176393	15543	60810	110008	94816	90596	154732	16875	37584	8588	273	115471	63320	200974	0	54459	0	0		0		168217		0		163700	false							
34434	40637	2	14664	98661	0	122069	0	0	0	0	266754	3	32671	47335	31368	118850	17985	107403	234080	0	0	10634	0	0	27123	29281	6723	7434	56273	15201	16353	2494	2658	39194	36706	0	0	30891	0	0		0		0		0		0	true							
34537	651465	0	590987	4658515	0	6339655	0	0	122347	249	5441907	0	255367	624139	456810	3314288	73703	5739196	5181059	9472	5232	24503	122347	122347	486001	415693	19994	4205	901694	297001	246079	6646	536	469083	550262	1338754	0	543080	494	0		0		1248923		0		1248923	true	561569	956900	1469142	1655819	592892	57946	
34555	31805	0	58342	74759	0	163202	0	0	0	0	153075	0	41358	92730	31662	45359	11282	101921	111481	2939	236	3429	0	0	6760	18163	21245	14268	23190	3335	5622	4767	1753	28773	15477	5518	0	8957	0	0		0		3911		0		3911	true							
34742	31530	0	23070	86104	0	196823	0	0	13980	0	363440	0	38861	2050	55323	105299	14840	173753	324579	0	0	7119	0	0	32240	118757	3140	1	113564	23950	45010	3514	0	98815	72474	37433	11696	68960	0	0		0		250		30059		0	false							
35057	16594	0	6438	63307	0	105709	0	0	0	0	77133	0	2273	5185	15333	21904	2644	98431	74860	840	0	977	0	0	12778	13463	2029	415	26241	5933	4017	0	0	13352	9950	2655	0	9950	254	0		0		0		0		0	true							
35301	0	0	863000	146150000	0	146167000	0	0	13179000	0	12735000	0	0	0	0	7633000	0	145303000	12735000	1000	0	0	11567000	11567000	0	0	0	0	0	5102000	0	0	0	0	5102000	0	1612000	5102000	0	0	0	0	0	11567000	11567000	0	0	0	true	0	0	0	7633000	0	0	
35646	12470	0	3534	22559	0	29329	0	0	9522	0	62333	0	4453	6437	11789	14620	2135	25795	57880	0	0	728	9522	6932	2578	17343	9529	309	19921	0	4165	1319	0	17970	5484	0	0	4165	0	0		0		0		0		0	true							
35879	33071	0	5	7025	0	43627	0	0	0	0	187913	1	6369	0	50498	49912	11870	43622	181294	0	249	5126	0	0	18387	43676	20538	4341	61650	2561	8757	4692	1978	36444	17988	10816	0	11317	0	0		0		5379		0		5379	true							
36456	14584	8	10267	42284	0	44600	0	0	476	0	63014	0	12130	14373	14093	10737	3117	34325	50884	0	0	0	476	227	7704	22726	2917	341	30429	895	2853	257	0	19595	4005	0	0	3748	0	0		0		0		0		0	true							
36933	9883	0	51653	238305	0	238305	0	0	1	0	135304	0	6000	33142	25567	0	8199	184408	107249	2244	22055	4296	1	1	22604	57262	21388	4667	79866	5825	8019	5055	601	80354	19500	71684	0	13844	32269	0		0		54305		0		54305	true							
37051	9196	8	3488	6946	0	21021	0	0	2907	0	78905	0	3938	1349	13163	21273	3479	17525	74967	0	0	1342	2907	2907	2350	20067	8696	1067	22417	723	12197	3080	255	19018	16255	0	0	12920	0	0		0		0		0		0	true							
37341	9072	0	2245	16874	0	19497	0	0	10757	0	45284	0	754	25	8430	15664	4449	17240	35776	12	8754	1944	3	3	2769	11578	2477	540	14347	254	2366	564	0	8933	3184	1465	10754	2620	0	0		0		0		0		0	true							
37435	249710	0	81879	318451	0	455081	0	0	0	0	1543380	0	311223	374015	102297	1129819	43891	373202	1232157	0	0	12477	0	0	22859	80849	29248	11617	103701	2399	14288	1476	1115	42276	19278	0	0	16687	0	0		0		0		0		0	true	55567	48707	567271	262578	10204	239186	
37640	2291062	0	482961	1470301	0	1487246	0	0	0	0	3834437	0	756243	265513	289466	776127	64301	1001254	3077705	3031	489	19974	0	0	64951	387656	42155	9168	452607	90873	164431	7434	580	214464	263318	78542	0	255304	0	0		0		67835		0		67835	true	729642	224079	221750	378215	1306925	576575	
37659	7926	0	1163	14404	0	20824	0	0	0	0	22990	0	1085	1728	4411	0	200	19661	21905	0	0	0	0	0	3377	6976	376	0	10353	1541	2331	463	0	6318	4335	0	0	3872	0	0		0		0		0		0	true							
37949	10810	0	38794	32659	0	90771	0	0	4085	0	109233	0	9709	44549	9525	67188	5359	51977	99524	0	0	2623	4085	0	2903	6067	4616	7660	8970	500	7836	1652	0	11723	9988	0	0	8336	0	0		0		7		25451		27458	true							
38740	34749	0	54427	107156	0	149232	0	0	15038	0	140841	0	12152	0	36445	31033	10124	94630	128659	175	30	3871	15038	0	9012	18394	15143	13217	27406	9551	9221	254	267	19321	19293	0	0	18772	0	0		0		0		0		0	true							
39327	113316	0	17856	249276	0	394850	0	0	0	0	348464	0	23920	14039	26419	149623	12947	375491	321891	1503	2653	4581	0	0	25677	44780	11289	0	68967	922	2346	510	0	55328	3778	102436	0	3268	0	0		0		50431		0		50431	true							
39756	32352	9	11783	243952	0	459373	0	0	307	0	353250	0	11783	12162	21426	167013	9536	447581	341467	0	0	5000	307	307	19183	38204	3087	557	57387	22443	65600	2374	2437	39605	92854	307	0	88043	0	0		0		0		0		0	false							
40033	7081	0	3959	13862	0	28576	0	0	0	0	16751	0	262	3481	5530	534	2318	24617	16489	0	0	696	0	0	3084	3623	909	8	5120	714	798	0	0	2094	1512	0	0	1512	0	0		0		0		0		0	true							
40499	1913697	18	12755	263339	0	310339	0	0	326638	249	4120301	0	429270	9209	663719	1016508	102230	296568	3687290	998	3492	32078	326638	326638	577473	303502	66223	2196	880975	127941	89947	22815	0	285674	240703	210142	0	217887	0	0		0		188709		0		188709	true	69232	26941	88817	393915	802759	1110936	
40855	6713	0	608	27852	0	27852	0	0	0	0	109238	0	9832	9866	19355	51060	192	27244	99200	0	206	191	0	0	12697	22783	8431	1248	35480	3397	2149	761	0	25803	6307	0	0	5546	0	0		0		0		0		0	true							
41553	12443	0	54564	13345	0	86497	0	0	0	0	36649	0	2847	55024	7542	270	1730	31933	33802	0	0	359	0	0	7778	8836	830	0	16357	4972	1520	0	0	9902	6492	0	0	6492	0	0		0		0		0		0	true							
41629	47003	0	3595	91769	0	128389	0	0	0	0	137458	0	3671	4419	28926	13505	3949	124794	133787	0	0	1298	0	0	9492	31437	4665	1957	40929	16991	12408	0	0	18625	29399	0	0	29399	248	0		0		0		0		0	true							
41825	77350	0	1518	410681	0	423934	0	0	158188	0	456184	0	8063	7153	37036	251554	20976	422416	448121	0	0	5563	10000	0	8291	33691	29493	1899	41981	1947	16473	25185	10301	36337	53906	150843	0	18420	0	0		0		0		0		0	true							
42037	10662	0	3864	27348	0	38491	0	0	3225	0	49911	0	5055	6806	5300	20098	0	34627	44856	0	0	0	0	0	1001	6870	2603	5	7871	3252	1939	3225	255	5179	8671	0	0	5191	0	0		0		0		0		0	false							
42354	17880	3	41217	103927	0	174840	0	0	0	0	83311	0	4058	42240	10720	20494	2883	133620	79253	0	0	1285	0	0	7508	19716	1978	0	27224	3323	12094	318	0	18482	15735	0	0	15417	0	0		0		0		0		0	true							
42372	31524	0	2015	96049	0	100111	0	0	0	0	258127	0	4176	3166	45424	83457	21935	98096	253951	0	0	10861	0	0	15953	64765	9057	4320	80718	5080	40478	2571	921	48672	49050	0	0	45558	0	0		0		0		0		0	true							
42420	1581356	739	239469	509854	0	1138991	0	0	0	0	8109678	320	534051	607366	562805	5240464	81213	891746	7575071	7037	236	20969	0	0	201541	610174	176343	11045	811715	70122	170125	47449	1059	436298	288755	366064	0	240247	0	0		0		303302		0		303302	true	137073	196405	2584830	2655634	1448980	132376	
42448	133732	0	143850	788499	0	796060	0	0	137459	0	1204897	6577	80961	205066	328663	214796	86777	651905	1117359	305	0	45826	135566	73938	157315	370903	96727	36866	528218	64952	124359	2727	2520	333148	194558	41504	498	189311	70171	0		0		0		0		0	true	111518	360387	36043	4045	128214	3259	
42457	4079	39	11449	10375	0	27657	0	0	13921	0	30631	0	8810	14480	1752	16820	715	16169	21821	0	0	183	133	123	585	1471	561	23	2056	2000	1092	4000	0	888	7092	0	9788	3092	0	0		0		0		0		0	false							
43052	18826	22	1834	24390	0	36708	0	0	2484	0	58630	0	6649	0	13261	11944	3046	34852	51981	0	0	642	2484	2484	4543	16469	3349	156	17495	589	1855	898	0	11255	3342	0	0	2444	1819	0		0		0		0		0	true							
43351	25791	1	24857	271044	0	271044	0	0	26336	0	261392	955	13250	2053	39436	117332	5957	243551	247137	2635	50	2708	0	0	30801	37760	17179	1712	68561	16812	7862	6143	0	48017	30817	135527	0	24674	0	0		0		111107		0		111107	false							
43856	22802	0	21618	18881	0	45568	0	0	0	0	37442	0	1462	19173	5383	492	4218	23950	35980	0	0	2372	0	0	5063	3466	1316	0	8529	2629	1676	0	0	4462	4305	1110	0	4305	0	0		0		492		0		492	true							
43959	26614	0	10822	64846	0	90649	0	0	0	0	107778	0	0	10322	6163	51746	1260	79701	107778	126	0	460	0	0	6507	8263	1675	444	14155	2794	9387	348	0	10726	12529	0	0	12181	0	0		0		0		0		0	true							
44040	109642	0	43163	56428	0	139420	0	0	0	0	205485	0	7145	0	30858	12014	41059	96257	198340	0	0	0	0	0	20569	37958	4492	0	58508	8953	10429	1428	0	32161	20810	0	0	19382	0	0		0		0		0		0	true							
44433	6022	0	0	82168	0	89039	0	0	52247	0	408240	0	0	0	85717	110966	6066	89039	408240	0	0	3648	52247	23874	52900	175689	25719	6887	228588	10156	19647	254	0	175478	30057	0	0	29803	2188	0		0		0		0		0	true							
44741	95346	2	141651	182569	0	357597	0	0	0	0	231264	0	13915	0	22814	74686	14797	214200	216851	1744	498	6333	0	0	11000	24198	5835	4180	34021	2890	10467	2059	603	22399	16019	64872	0	13357	0	0		0		55593		0		55593	true							
44750	11089	0	13066	41018	0	61003	0	0	21279	0	108754	0	12457	15562	18710	25932	10393	46441	96297	1496	0	5730	1279	355	7541	21890	7322	5488	29431	13833	11975	1260	2424	23532	29492	25232	0	25807	1247	0		0		28275		0		28275	false							
44929	55467	0	30596	42966	0	89383	0	0	0	0	79828	0	1212	22576	11519	4084	6849	58787	78616	0	0	3150	0	0	2820	4394	6034	2303	5882	0	2411	1507	808	4031	4726	0	0	2411	0	0		0		0		0		0	false							
45038	21035	6	12642	18893	0	43701	0	0	0	0	112567	0	11418	19754	32821	18223	13239	31053	101149	0	0	6019	0	0	7390	34258	15232	1321	41648	5605	5640	3863	0	25380	15108	0	0	11245	0	0		0		0		0		0	true							
45047	26910	0	20041	67657	0	101852	0	0	0	0	120006	0	12874	24908	23420	13168	11532	81040	107132	771	0	6252	0	0	17139	37064	2264	39	54185	7885	15267	268	0	33087	23420	0	0	22505	0	0		0		0		0		0	true							
45056	11070	0	2753	25137	0	34954	0	0	0	0	49450	0	9722	10484	9005	20260	3263	32201	39728	0	0	931	0	0	2126	9931	1089	330	12057	0	4129	512	0	4472	4641	0	0	4129	0	0		0		0		0		0	true							
45430	31583	0	3086	30054	0	41619	0	0	0	0	78167	0	7482	1250	15816	2993	9165	38533	70685	0	0	4008	0	0	4618	23282	4282	419	27900	3609	6654	726	0	16785	10989	0	0	10263	0	0		0		0		0		0	true							
45458	25340	0	7916	74340	0	74340	0	0	2	0	108533	0	20509	19301	20525	35682	5476	66424	88024	0	0	1837	2	2	8610	25554	2107	509	34164	1430	9301	0	0	16255	10731	2	0	10731	0	0		0		0		0		0	true							
45551	139917	3	94304	562496	0	562496	0	0	50000	0	516127	0	22090	45462	108182	72916	20366	468144	494037	45	0	4753	50000	10000	56064	137842	46403	479	192573	19160	41992	1354	0	132606	62506	133541	0	61152	0	0		0		0		0		0	true	85765	79647	68294	4622	113837	26080	
45560	247998	2	9050	264493	0	288833	0	0	63034	0	2258899	0	15805	22399	101729	1227505	7856	279781	2243094	0	0	2562	63034	0	49759	74102	41917	24728	123861	236679	355026	1186	0	88777	592891	1007	0	591705	0	0		0		0		0		0	true	24253	24340	178661	312431	181593	66405	
45775	21697	0	0	25526	0	47114	0	0	0	0	122125	0	1908	0	29918	30967	15027	47114	120217	0	0	7952	0	0	10511	37018	7732	2346	47529	3921	7349	0	584	27689	11854	0	0	11270	0	0		0		0		0		0	false							
46053	100976	4	14283	72624	0	127720	0	0	0	0	150683	50	5152	15390	23073	0	6008	113433	145481	0	0	1843	0	0	8304	26312	7541	586	34616	3350	2012	1078	522	19670	6962	5596	0	5362	0	0		0		0		0		0	true							
46941	21544	0	18987	41793	0	103215	0	0	5000	0	88306	0	1565	20552	20428	14300	5511	83842	86741	386	0	1869	0	0	9448	23497	4217	1313	32945	4381	9282	0	324	18047	13987	27842	5000	13663	0	0		0		27842		0		27842	true							
47247	40259	172	7129	292687	0	300538	0	0	397855	0	709385	14799	26877	0	31604	131153	8253	283006	667086	10231	623	3939	40322	40322	46775	64442	22957	1701	110947	167191	104747	68107	62053	104273	402098	9984	234139	271938	145	0		0		0		0		0	true							
47500	87533	0	21193	75349	0	154802	0	0	36070	0	264804	0	4228	3352	75185	44587	20198	133609	258341	0	2235	7055	34017	34017	20018	51870	29622	3091	71888	9767	16470	1846	0	29416	28083	36070	0	26237	2235	0		0		30380		0		30380	true							
48057	21631	4	10275	24879	0	55826	0	0	0	0	48061	0	13679	17027	8772	496	4700	45547	34382	0	0	2908	0	0	2832	9822	2203	2544	12654	3378	3550	0	1605	8629	8533	0	0	6927	0	0		0		0		0		0	true							
48150	3998	0	998	10386	0	13299	0	0	0	0	21722	0	2181	1529	5103	5689	1142	12301	19541	0	0	260	0	0	5307	3203	1785	177	8255	1264	300	0	0	5369	1564	255	0	1564	0	0		0		0		0		0	true							
48374	114257	0	45130	249471	0	512968	0	0	42060	0	800018	0	22129	47010	194727	104400	64982	467088	773140	750	4749	31469	42060	14446	73071	273857	61510	8987	346068	29707	108268	25961	0	222698	163936	32843	0	137975	4724	0		0		0		0		0	true	61772	235032	50649	53751	108922	5335	
48440	15438	0	765	49348	0	49416	0	0	5867	0	128032	0	18866	0	29196	54207	4438	39203	108384	9448	782	1130	5867	2010	12693	18065	11399	1047	29746	1450	7700	6033	0	14008	15183	1012	0	9150	0	0		0		0		0		0	true							
49054	15604	0	354	8809	0	14517	0	0	75914	0	151080	0	216	0	80545	44187	0	14163	150864	0	0	0	75914	12593	2948	17214	29099	37810	20162	255	2545	752	666	6526	4218	0	0	2800	0	0		0		0		0		0	true							
49148	23834	0	12568	25962	0	57301	0	0	0	0	52853	0	12039	19986	8581	1077	3833	44733	40814	0	0	999	0	0	3007	7459	4100	564	10466	5014	7041	254	504	6549	12813	0	0	12055	0	0		0		0		0		0	true							
49241	67222	0	76034	280658	0	613753	0	0	50132	0	718284	0	57737	133060	116296	320368	19401	536252	660537	1467	10	8340	50132	50132	93717	113208	27677	709	206925	29612	45837	16604	3330	119015	95383	0	0	75449	0	0		0		0		0		0	true	67822	134972	167008	119688	60142	7071	
49652	12485	0	7095	41169	0	58570	0	0	5472	0	58710	0	14479	15007	8086	11365	2101	51475	33290	0	10941	848	0	0	3852	12729	4166	429	16581	2169	4101	4193	3222	13089	13685	10160	0	6270	4464	0		0		8416		0		8416	true							
49858	12213	0	37	52336	0	59189	0	0	0	0	83419	0	0	0	15316	2962	941	59152	73698	0	9721	257	0	0	9082	33170	4621	222	42252	7283	12476	1389	0	31779	21148	0	0	19759	9721	0		0		0		0		0	false							
49951	7062	0	19547	9102	0	46533	0	0	0	0	80736	0	1472	21019	17455	19958	2468	26986	79264	0	0	1629	0	0	12856	19471	2478	188	29792	8640	7949	2134	0	17538	18723	0	0	16589	150	0		0		0		0		0	false							
50144	8135	0	6007	14117	0	25487	0	0	0	0	52313	0	2422	0	15527	5131	7314	19480	49891	0	0	4133	0	0	4673	10315	10952	1654	14988	3295	5639	2520	0	12067	11454	0	0	8934	0	0		0		0		0		0	false							
50461	87	0	0	17940	0	17940	0	0	722	0	26414	0	0	0	491	8630	104	17940	24270	0	2144	0	722	722	2041	2269	14	0	3479	2233	9641	1500	0	3832	13374	0	0	11874	0	0		0		0		0		0	false							
51253	63115	0	31153	247692	0	247692	0	0	257303	0	763236	0	71039	84625	330957	127236	17655	215971	651760	568	40437	9296	256901	73611	39328	195156	107080	126787	234484	72470	20756	9578	1730	137394	104534	10817	402	93226	33152	0		0		0		0		0	true							
51356	7619	0	1249	13717	0	21315	0	0	0	0	31006	0	0	1249	4262	0	3702	20066	31006	0	0	0	0	0	2073	5052	1718	0	7125	1426	4779	8338	0	4581	14543	0	0	6205	0	0		0		0		0		0	false							
51459	31344	0	5896	108684	0	122924	0	0	0	0	174501	0	77756	77945	16216	50733	6004	117028	96724	0	21	2299	0	0	11436	22724	2503	0	34160	27499	28262	0	0	20447	55761	111	0	55761	101	0		0		0		0		0	true							
51842	116186	720	14080	88338	0	133540	0	0	4414	0	264534	0	54042	10068	49256	91	16650	118740	204083	0	6409	4407	4414	4414	38186	78066	22208	684	116244	2225	5850	783	254	89889	9112	28183	0	8075	42265	0		0		0		0		0	true							
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
52951	16508	0	35588	168199	0	168199	0	0	23207	0	137781	0	22426	60395	33837	35005	4563	132611	115355	0	0	2117	23207	20350	16422	45160	5474	1368	61582	6922	8922	2000	0	34587	17844	0	0	15844	0	0		0		0		0		0	true							
53051	14841	0	3425	35528	0	46442	0	0	0	0	50528	0	1578	3103	9274	8233	3007	43017	48950	0	0	830	0	0	6355	9146	3041	993	15501	4311	3608	0	0	10261	7919	0	0	7919	0	0		0		0		0		0	true							
54058	23806	0	1879	55340	0	78678	0	0	0	0	294530	0	28612	28612	60377	102357	20700	76799	260994	0	4924	13798	0	0	19580	82119	15229	3079	50227	8307	32676	6511	867	59630	48361	0	0	40983	4859	0		0		0		0		0	true							
54656	171931	0	110842	242599	0	387244	0	0	16	0	782627	0	164745	254242	117359	93092	79030	276402	617882	0	0	0	16	16	73267	242522	7264	592	315789	67615	121294	4799	252	206286	193960	16	0	188909	0	0		0		13		0		13	true	99327	46048	44366	9850	82717	83976	
54973	2765175	16	100510	276143	0	623325	0	0	151392	0	7575870	0	166759	266269	426510	3746788	100308	517860	7397915	4939	11196	7466	151392	87446	74685	495739	140036	13517	570424	199690	128883	10832	525	297467	339930	0	0	328573	0	0		0		0		0		0	true	92291	18548	2385484	1350695	2594588	169823	
55336	136427	0	366	144194	0	262320	0	0	0	0	232963	0	0	0	29997	12760	10697	261954	232963	0	0	4358	0	0	10498	38790	11642	2775	48165	3113	14484	1897	577	33708	20071	1504	0	17597	0	0		0		0		0		0	true							
55635	5910	0	687	25142	0	37521	0	0	0	0	116342	0	15432	2750	4820	18330	223	36650	64267	184	36643	223	0	0	14030	39553	19728	128	53583	5184	8713	4765	0	68619	18662	28833	0	13897	30730	0		0		0		0		0	false							
55653	15257	605	232	48357	0	102298	0	0	0	0	36961	0	2948	2910	4953	8358	1092	101451	34013	10	0	0	0	0	2160	4610	762	94	6770	3906	1289	526	0	2673	5721	0	0	5195	0	0		0		0		0		0	true							
55970	169953	0	996	159130	0	229660	0	0	0	0	293959	0	249	0	33116	24002	16237	228664	293710	0	0	8249	0	0	32565	32652	3057	1846	65217	11673	17950	0	261	37004	29884	5945	0	29623	0	0		0		5460		0		5460	true							
56258	84907	0	5645	64205	0	64205	0	0	0	0	224330	0	48490	48716	14790	105296	2035	58560	175840	0	0	208	0	0	6353	17806	2036	476	10604	2043	3413	2000	0	11881	7456	0	0	5207	0	0		0		0		0		0	true							
56351	1206507	0	52836	204782	0	205388	0	0	0	249	3414487	0	320329	268144	152130	1738694	39666	150015	3086935	2537	6974	12908	0	0	44220	189869	79174	8585	234089	16893	96461	33072	1012	169718	147438	442693	0	113354	0	0		0		0		0		0	true	3774	2559	716464	721979	589105	607816	
56548	79615	0	4137	63349	0	88932	0	0	290627	0	616698	6819	59781	0	317165	23441	3708	84795	511750	0	38348	439	290627	274740	146392	284283	29313	190	430675	7981	41212	4271	0	143013	53464	15641	0	49193	80974	0		0		3849		0		3849	true							
56717	406461	0	16484	57634	0	61087	0	0	56292	0	767108	0	83748	72736	97676	88031	22098	42859	683114	1744	246	7530	36102	36102	41959	140855	9007	1978	182814	22447	55194	625	551	96123	78817	53695	20189	77641	0	0		0		42272		0		42272	true							
57040	20195	2	3178	25613	0	48625	0	0	6309	0	120282	0	4991	5289	34933	23170	8913	45445	115291	0	0	3524	0	0	14053	19464	23862	1957	33517	6689	4734	6158	0	24403	17581	0	6309	11423	0	0		0		0		0		0	true							
